onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.031	2	1	3	3	-0.25	1	0	1	0
17.14	2	2	3	3	-0.25	1	0	0	0
31.199	2	3	3	3	-0.25	1	1	0	0
42.738	2	4	3	3	-0.25	1	0	0	0
49.739	2	5	3	3	-0.25	1	0	0	0
66.777	2	6	2	3	-0.25	1	0	0	1
82.66	2	7	2	3	-0.25	1	0	0	0
102.49	2	8	2	3	-0.25	1	1	0	0
114.28	2	9	2	3	-0.25	1	0	0	0
119.52	2	10	2	3	-0.25	1	0	0	0
136.56	2	11	4	4	-0.375	1	0	1	0
152.37	2	12	4	4	-0.375	1	0	0	0
171.8	2	13	4	4	-0.375	1	0	0	1
183.21	2	14	4	4	-0.375	1	0	0	0
188.17	2	15	4	4	-0.375	1	0	0	0
205.21	2	16	5	1	0.5	1	1	0	0
227.23	2	17	5	1	0.5	1	0	0	0
246.99	2	18	5	1	0.5	1	0	0	1
258.76	2	19	5	1	0.5	1	0	0	0
263.66	2	20	5	1	0.5	1	0	0	0
280.69	2	21	1	4	-0.375	1	1	0	0
302.44	2	22	1	4	-0.375	1	0	0	0
317.02	2	23	1	4	-0.375	1	0	1	0
329.15	2	24	1	4	-0.375	1	0	0	0
334.8	2	25	1	4	-0.375	1	0	0	0
351.83	2	26	6	1	0.5	-1	0	0	1
367.65	2	27	6	1	0.5	-1	0	0	0
381.58	2	28	6	1	0.5	-1	1	0	0
393.15	2	29	6	1	0.5	-1	0	0	0
398.74	2	30	6	1	0.5	-1	0	0	0
415.78	2	31	2	4	-0.375	1	0	0	1
430.95	2	32	2	4	-0.375	1	0	0	0
449.91	2	33	2	4	-0.375	1	1	0	0
460.87	2	34	2	4	-0.375	1	0	0	0
465.97	2	35	2	4	-0.375	1	0	0	0
483.01	2	36	3	4	-0.375	1	0	1	0
498.32	2	37	3	4	-0.375	1	0	0	0
512.17	2	38	3	4	-0.375	1	1	0	0
523.67	2	39	3	4	-0.375	1	0	0	0
528.73	2	40	3	4	-0.375	1	0	0	0
545.77	2	41	5	2	0	1	1	0	0
566.94	2	42	5	2	0	1	0	0	0
586.51	2	43	5	2	0	1	0	0	1
598	2	44	5	2	0	1	0	0	0
603.27	2	45	5	2	0	1	0	0	0
620.31	2	46	6	2	0	1	0	0	1
635.58	2	47	6	2	0	1	0	0	0
649.87	2	48	6	2	0	1	0	1	0
661.71	2	49	6	2	0	1	0	0	0
666.77	2	50	6	2	0	1	0	0	0
