onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0173	2	1	3	3	-0.25	1	0	0	1
14.192	2	2	3	3	-0.25	1	0	0	0
25.25	2	3	3	3	-0.25	1	0	1	0
36.043	2	4	3	3	-0.25	1	0	0	0
41.176	2	5	3	3	-0.25	1	0	0	0
57.217	2	6	2	3	-0.25	1	0	0	1
70.163	2	7	2	3	-0.25	1	0	0	0
85.863	2	8	2	3	-0.25	1	0	1	0
97.369	2	9	2	3	-0.25	1	0	0	0
102.52	2	10	2	3	-0.25	1	0	0	0
118.56	2	11	4	4	-0.375	1	0	1	0
131.47	2	12	4	4	-0.375	1	0	0	0
147.2	2	13	4	4	-0.375	1	1	0	0
159.19	2	14	4	4	-0.375	1	0	0	0
164.24	2	15	4	4	-0.375	1	0	0	0
180.28	2	16	5	1	0.5	1	1	0	0
198.86	2	17	5	1	0.5	1	0	0	0
214.96	2	18	5	1	0.5	1	0	1	0
225.72	2	19	5	1	0.5	1	0	0	0
230.79	2	20	5	1	0.5	1	0	0	0
246.83	2	21	1	4	-0.375	1	1	0	0
265.93	2	22	1	4	-0.375	1	0	0	0
277.13	2	23	1	4	-0.375	1	0	0	1
287.84	2	24	1	4	-0.375	1	0	0	0
293.74	2	25	1	4	-0.375	1	0	0	0
309.78	2	26	6	1	0.5	-1	0	1	0
322.91	2	27	6	1	0.5	-1	0	0	0
334.35	2	28	6	1	0.5	-1	0	0	1
346.02	2	29	6	1	0.5	-1	0	0	0
351.37	2	30	6	1	0.5	-1	0	0	0
367.39	2	31	2	4	-0.375	1	0	0	1
379.87	2	32	2	4	-0.375	1	0	0	0
395.24	2	33	2	4	-0.375	1	0	1	0
406.96	2	34	2	4	-0.375	1	0	0	0
412.13	2	35	2	4	-0.375	1	0	0	0
428.17	2	36	3	4	-0.375	1	0	0	1
441.13	2	37	3	4	-0.375	1	0	0	0
451.58	2	38	3	4	-0.375	1	0	1	0
462.5	2	39	3	4	-0.375	1	0	0	0
467.83	2	40	3	4	-0.375	1	0	0	0
483.87	2	41	5	2	0	1	1	0	0
502.29	2	42	5	2	0	1	0	0	0
518.51	2	43	5	2	0	1	0	1	0
529.17	2	44	5	2	0	1	0	0	0
534.25	2	45	5	2	0	1	0	0	0
550.29	2	46	6	2	0	1	0	1	0
565.47	2	47	6	2	0	1	0	0	0
576.43	2	48	6	2	0	1	1	0	0
587.37	2	49	6	2	0	1	0	0	0
592.44	2	50	6	2	0	1	0	0	0
