onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.109	1	1	1	1	0.5	1	1	0	0
14.663	1	2	1	1	0.5	1	0	0	0
28.639	1	3	1	1	0.5	1	0	1	0
41.073	1	4	1	1	0.5	1	0	0	0
50.187	1	5	1	1	0.5	1	0	0	0
65.214	1	6	3	1	0.5	-1	0	1	0
78.441	1	7	3	1	0.5	-1	0	0	0
91.29	1	8	3	1	0.5	-1	0	0	1
102.94	1	9	3	1	0.5	-1	0	0	0
109.2	1	10	3	1	0.5	-1	0	0	0
124.23	1	11	2	1	0.5	1	0	0	1
138.56	1	12	2	1	0.5	1	0	0	0
153.39	1	13	2	1	0.5	1	1	0	0
165.2	1	14	2	1	0.5	1	0	0	0
170.8	1	15	2	1	0.5	1	0	0	0
185.83	1	16	4	1	0.5	-1	0	1	0
200.96	1	17	4	1	0.5	-1	0	0	0
216.01	1	18	4	1	0.5	-1	1	0	0
229.95	1	19	4	1	0.5	-1	0	0	0
240.01	1	20	4	1	0.5	-1	0	0	0
255.04	1	21	2	2	0	1	0	0	1
268.24	1	22	2	2	0	1	0	0	0
282.97	1	23	2	2	0	1	1	0	0
294.36	1	24	2	2	0	1	0	0	0
302.43	1	25	2	2	0	1	0	0	0
317.46	1	26	3	2	0	1	0	1	0
331.52	1	27	3	2	0	1	0	0	0
342.99	1	28	3	2	0	1	1	0	0
354.79	1	29	3	2	0	1	0	0	0
360.17	1	30	3	2	0	1	0	0	0
375.2	1	31	1	2	0	1	1	0	0
391.45	1	32	1	2	0	1	0	0	0
402.44	1	33	1	2	0	1	0	1	0
414.46	1	34	1	2	0	1	0	0	0
426.67	1	35	1	2	0	1	0	0	0
441.7	1	36	4	2	0	-1	0	1	0
454.36	1	37	4	2	0	-1	0	0	0
469.73	1	38	4	2	0	-1	1	0	0
481.42	1	39	4	2	0	-1	0	0	0
487.15	1	40	4	2	0	-1	0	0	0
502.18	1	41	1	3	-0.25	1	1	0	0
518.76	1	42	1	3	-0.25	1	0	0	0
529.55	1	43	1	3	-0.25	1	0	1	0
540.72	1	44	1	3	-0.25	1	0	0	0
546.22	1	45	1	3	-0.25	1	0	0	0
561.25	1	46	4	3	-0.25	1	0	1	0
573.8	1	47	4	3	-0.25	1	0	0	0
588.11	1	48	4	3	-0.25	1	0	0	1
599.61	1	49	4	3	-0.25	1	0	0	0
605.21	1	50	4	3	-0.25	1	0	0	0
