onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0985	1	1	1	1	0.5	1	1	0	0
21.463	1	2	1	1	0.5	1	0	0	0
34.079	1	3	1	1	0.5	1	0	0	1
46.231	1	4	1	1	0.5	1	0	0	0
53.82	1	5	1	1	0.5	1	0	0	0
69.86	1	6	3	1	0.5	-1	0	0	1
84.744	1	7	3	1	0.5	-1	0	0	0
97.443	1	8	3	1	0.5	-1	1	0	0
109.91	1	9	3	1	0.5	-1	0	0	0
117.63	1	10	3	1	0.5	-1	0	0	0
133.67	1	11	2	1	0.5	1	0	0	1
148.37	1	12	2	1	0.5	1	0	0	0
165.03	1	13	2	1	0.5	1	0	1	0
176.51	1	14	2	1	0.5	1	0	0	0
183.1	1	15	2	1	0.5	1	0	0	0
199.14	1	16	4	1	0.5	-1	0	1	0
214.7	1	17	4	1	0.5	-1	0	0	0
231.62	1	18	4	1	0.5	-1	0	0	1
242.84	1	19	4	1	0.5	-1	0	0	0
249.45	1	20	4	1	0.5	-1	0	0	0
265.49	1	21	2	2	0	-1	0	0	1
280.22	1	22	2	2	0	-1	0	0	0
297.32	1	23	2	2	0	-1	1	0	0
309.35	1	24	2	2	0	-1	0	0	0
316.04	1	25	2	2	0	-1	0	0	0
332.08	1	26	3	2	0	1	0	0	1
347.1	1	27	3	2	0	1	0	0	0
359.3	1	28	3	2	0	1	0	1	0
370.58	1	29	3	2	0	1	0	0	0
376.96	1	30	3	2	0	1	0	0	0
392.99	1	31	1	2	0	1	1	0	0
414.11	1	32	1	2	0	1	0	0	0
426.38	1	33	1	2	0	1	0	0	1
437.41	1	34	1	2	0	1	0	0	0
443.98	1	35	1	2	0	1	0	0	0
460.02	1	36	4	2	0	-1	0	1	0
476.3	1	37	4	2	0	-1	0	0	0
493.1	1	38	4	2	0	-1	0	0	1
504.44	1	39	4	2	0	-1	0	0	0
510.94	1	40	4	2	0	-1	0	0	0
526.98	1	41	1	3	-0.25	1	1	0	0
545.95	1	42	1	3	-0.25	1	0	0	0
557.85	1	43	1	3	-0.25	1	0	0	1
570.22	1	44	1	3	-0.25	1	0	0	0
576.41	1	45	1	3	-0.25	1	0	0	0
592.45	1	46	4	3	-0.25	1	0	1	0
608.6	1	47	4	3	-0.25	1	0	0	0
625.39	1	48	4	3	-0.25	1	1	0	0
636.49	1	49	4	3	-0.25	1	0	0	0
642.71	1	50	4	3	-0.25	1	0	0	0
