onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0959	1	1	1	1	0.5	1	1	0	0
14.784	1	2	1	1	0.5	1	0	0	0
27.848	1	3	1	1	0.5	1	0	1	0
45.024	1	4	1	1	0.5	1	0	0	0
51.369	1	5	1	1	0.5	1	0	0	0
66.395	1	6	3	1	0.5	-1	0	1	0
80.437	1	7	3	1	0.5	-1	0	0	0
93.468	1	8	3	1	0.5	-1	0	0	1
105.49	1	9	3	1	0.5	-1	0	0	0
112.46	1	10	3	1	0.5	-1	0	0	0
127.49	1	11	2	1	0.5	1	0	0	1
143.34	1	12	2	1	0.5	1	0	0	0
159.97	1	13	2	1	0.5	1	1	0	0
172.17	1	14	2	1	0.5	1	0	0	0
179.21	1	15	2	1	0.5	1	0	0	0
194.24	1	16	4	1	0.5	-1	0	1	0
209.55	1	17	4	1	0.5	-1	0	0	0
226.38	1	18	4	1	0.5	-1	1	0	0
238.82	1	19	4	1	0.5	-1	0	0	0
245.77	1	20	4	1	0.5	-1	0	0	0
260.8	1	21	2	2	0	-1	0	0	1
276.25	1	22	2	2	0	-1	0	0	0
287.96	1	23	2	2	0	-1	0	1	0
299.4	1	24	2	2	0	-1	0	0	0
306.12	1	25	2	2	0	-1	0	0	0
321.15	1	26	3	2	0	-1	0	1	0
339.19	1	27	3	2	0	-1	0	0	0
353.74	1	28	3	2	0	-1	0	0	1
366.82	1	29	3	2	0	-1	0	0	0
375.85	1	30	3	2	0	-1	0	0	0
390.88	1	31	1	2	0	1	1	0	0
404.99	1	32	1	2	0	1	0	0	0
419.48	1	33	1	2	0	1	0	1	0
432.29	1	34	1	2	0	1	0	0	0
440.91	1	35	1	2	0	1	0	0	0
455.94	1	36	4	2	0	-1	0	1	0
472.07	1	37	4	2	0	-1	0	0	0
484.93	1	38	4	2	0	-1	1	0	0
497.76	1	39	4	2	0	-1	0	0	0
505.3	1	40	4	2	0	-1	0	0	0
520.33	1	41	1	3	-0.25	1	1	0	0
535.86	1	42	1	3	-0.25	1	0	0	0
550.88	1	43	1	3	-0.25	1	0	1	0
563.7	1	44	1	3	-0.25	1	0	0	0
570.34	1	45	1	3	-0.25	1	0	0	0
585.37	1	46	4	3	-0.25	1	0	1	0
603.02	1	47	4	3	-0.25	1	0	0	0
615.04	1	48	4	3	-0.25	1	0	0	1
628.06	1	49	4	3	-0.25	1	0	0	0
634.77	1	50	4	3	-0.25	1	0	0	0
