onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0317	4	1	9	1	0.5	-1	1	0	0
21.186	4	2	9	1	0.5	-1	0	0	0
33.024	4	3	9	1	0.5	-1	0	1	0
44.629	4	4	9	1	0.5	-1	0	0	0
50.359	4	5	9	1	0.5	-1	0	0	0
66.402	4	6	10	1	0.5	-1	0	1	0
81.633	4	7	10	1	0.5	-1	0	0	0
98.776	4	8	10	1	0.5	-1	1	0	0
110.55	4	9	10	1	0.5	-1	0	0	0
116.61	4	10	10	1	0.5	-1	0	0	0
132.64	4	11	7	4	-0.375	1	1	0	0
150.64	4	12	7	4	-0.375	1	0	0	0
167.91	4	13	7	4	-0.375	1	0	0	1
179.37	4	14	7	4	-0.375	1	0	0	0
185.78	4	15	7	4	-0.375	1	0	0	0
201.82	4	16	8	4	-0.375	1	0	1	0
220.12	4	17	8	4	-0.375	1	0	0	0
233	4	18	8	4	-0.375	1	1	0	0
244.97	4	19	8	4	-0.375	1	0	0	0
250.63	4	20	8	4	-0.375	1	0	0	0
266.68	4	21	9	2	0	0	1	0	0
287.36	4	22	9	2	0	0	0	0	0
299.75	4	23	9	2	0	0	0	0	1
310.87	4	24	9	2	0	0	0	0	0
316.34	4	25	9	2	0	0	0	0	0
332.38	4	26	10	2	0	0	0	1	0
346.5	4	27	10	2	0	0	0	0	0
362.93	4	28	10	2	0	0	0	0	1
373.9	4	29	10	2	0	0	0	0	0
380.63	4	30	10	2	0	0	0	0	0
396.67	4	31	9	3	0	0	1	0	0
414.95	4	32	9	3	0	0	0	0	0
427.47	4	33	9	3	0	0	0	1	0
438.71	4	34	9	3	0	0	0	0	0
444.52	4	35	9	3	0	0	0	0	0
460.57	4	36	10	3	0	0	0	1	0
475.96	4	37	10	3	0	0	0	0	0
492.76	4	38	10	3	0	0	0	0	1
503.95	4	39	10	3	0	0	0	0	0
509.6	4	40	10	3	0	0	0	0	0
525.62	4	41	9	4	0	0	1	0	0
548.53	4	42	9	4	0	0	0	0	0
560.32	4	43	9	4	0	0	0	1	0
571.67	4	44	9	4	0	0	0	0	0
577.85	4	45	9	4	0	0	0	0	0
593.9	4	46	10	4	0	0	0	1	0
607.44	4	47	10	4	0	0	0	0	0
623.85	4	48	10	4	0	0	1	0	0
635.44	4	49	10	4	0	0	0	0	0
641.5	4	50	10	4	0	0	0	0	0
