onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0326	2	1	3	3	-0.25	1	0	0	1
15.335	2	2	3	3	-0.25	1	0	0	0
28.2	2	3	3	3	-0.25	1	0	1	0
39.606	2	4	3	3	-0.25	1	0	0	0
46.895	2	5	3	3	-0.25	1	0	0	0
62.934	2	6	2	3	-0.25	1	0	0	1
77.074	2	7	2	3	-0.25	1	0	0	0
94.548	2	8	2	3	-0.25	1	0	1	0
105.91	2	9	2	3	-0.25	1	0	0	0
111.52	2	10	2	3	-0.25	1	0	0	0
127.56	2	11	4	4	-0.375	1	0	1	0
141.58	2	12	4	4	-0.375	1	0	0	0
158.92	2	13	4	4	-0.375	1	1	0	0
170.18	2	14	4	4	-0.375	1	0	0	0
176.04	2	15	4	4	-0.375	1	0	0	0
192.08	2	16	5	1	0.5	1	1	0	0
211.06	2	17	5	1	0.5	1	0	0	0
228.79	2	18	5	1	0.5	1	0	1	0
240.61	2	19	5	1	0.5	1	0	0	0
246.55	2	20	5	1	0.5	1	0	0	0
262.59	2	21	1	4	-0.375	1	1	0	0
281.59	2	22	1	4	-0.375	1	0	0	0
294.87	2	23	1	4	-0.375	1	0	0	1
306.54	2	24	1	4	-0.375	1	0	0	0
312.17	2	25	1	4	-0.375	1	0	0	0
328.21	2	26	6	1	0.5	-1	0	1	0
342.37	2	27	6	1	0.5	-1	0	0	0
355.93	2	28	6	1	0.5	-1	0	0	1
368.71	2	29	6	1	0.5	-1	0	0	0
374.18	2	30	6	1	0.5	-1	0	0	0
390.22	2	31	2	4	-0.375	1	0	0	1
404.72	2	32	2	4	-0.375	1	0	0	0
422.13	2	33	2	4	-0.375	1	0	1	0
434.18	2	34	2	4	-0.375	1	0	0	0
439.88	2	35	2	4	-0.375	1	0	0	0
455.92	2	36	3	4	-0.375	1	0	0	1
469.81	2	37	3	4	-0.375	1	0	0	0
482.23	2	38	3	4	-0.375	1	0	1	0
505.44	2	39	3	4	-0.375	1	0	0	0
515.03	2	40	3	4	-0.375	1	0	0	0
531.07	2	41	5	2	0	1	1	0	0
550.88	2	42	5	2	0	1	0	0	0
570.39	2	43	5	2	0	1	0	1	0
581.68	2	44	5	2	0	1	0	0	0
586.87	2	45	5	2	0	1	0	0	0
602.91	2	46	6	2	0	1	0	1	0
616.96	2	47	6	2	0	1	0	0	0
634.79	2	48	6	2	0	1	1	0	0
645.93	2	49	6	2	0	1	0	0	0
651.08	2	50	6	2	0	1	0	0	0
