onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.1108	1	1	1	1	0.5	1	1	0	0
20.677	1	2	1	1	0.5	1	0	0	0
32.912	1	3	1	1	0.5	1	0	0	1
48.33	1	4	1	1	0.5	1	0	0	0
54.329	1	5	1	1	0.5	1	0	0	0
70.389	1	6	3	1	0.5	-1	0	0	1
85.384	1	7	3	1	0.5	-1	0	0	0
97.818	1	8	3	1	0.5	-1	1	0	0
108.91	1	9	3	1	0.5	-1	0	0	0
142.24	1	10	3	1	0.5	-1	0	0	0
158.29	1	11	2	1	0.5	1	0	0	1
172.36	1	12	2	1	0.5	1	0	0	0
189.33	1	13	2	1	0.5	1	0	1	0
200.69	1	14	2	1	0.5	1	0	0	0
206.34	1	15	2	1	0.5	1	0	0	0
222.38	1	16	4	1	0.5	-1	0	1	0
236.63	1	17	4	1	0.5	-1	0	0	0
253.43	1	18	4	1	0.5	-1	0	0	1
264.98	1	19	4	1	0.5	-1	0	0	0
270.86	1	20	4	1	0.5	-1	0	0	0
286.91	1	21	2	2	0	-1	0	0	1
300.51	1	22	2	2	0	-1	0	0	0
317.17	1	23	2	2	0	-1	1	0	0
328.21	1	24	2	2	0	-1	0	0	0
334.44	1	25	2	2	0	-1	0	0	0
350.49	1	26	3	2	0	-1	0	0	1
364.37	1	27	3	2	0	-1	0	0	0
376.66	1	28	3	2	0	-1	1	0	0
387.68	1	29	3	2	0	-1	0	0	0
393.38	1	30	3	2	0	-1	0	0	0
409.42	1	31	1	2	0	1	1	0	0
428.2	1	32	1	2	0	1	0	0	0
440.45	1	33	1	2	0	1	0	0	1
451.64	1	34	1	2	0	1	0	0	0
457.22	1	35	1	2	0	1	0	0	0
473.27	1	36	4	2	0	-1	0	1	0
487.42	1	37	4	2	0	-1	0	0	0
504.21	1	38	4	2	0	-1	0	0	1
515.35	1	39	4	2	0	-1	0	0	0
521.17	1	40	4	2	0	-1	0	0	0
537.21	1	41	1	3	-0.25	1	1	0	0
555.84	1	42	1	3	-0.25	1	0	0	0
567.51	1	43	1	3	-0.25	1	0	0	1
578.92	1	44	1	3	-0.25	1	0	0	0
584.5	1	45	1	3	-0.25	1	0	0	0
600.55	1	46	4	3	-0.25	-1	0	1	0
614.2	1	47	4	3	-0.25	-1	0	0	0
630.92	1	48	4	3	-0.25	-1	0	0	1
642.1	1	49	4	3	-0.25	-1	0	0	0
647.98	1	50	4	3	-0.25	-1	0	0	0
