onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0942	1	1	1	1	0.5	1	1	0	0
19.621	1	2	1	1	0.5	1	0	0	0
31.475	1	3	1	1	0.5	1	0	1	0
43.18	1	4	1	1	0.5	1	0	0	0
50.586	1	5	1	1	0.5	1	0	0	0
65.613	1	6	3	1	0.5	-1	0	1	0
80.731	1	7	3	1	0.5	-1	0	0	0
91.838	1	8	3	1	0.5	-1	0	0	1
103.21	1	9	3	1	0.5	-1	0	0	0
109.45	1	10	3	1	0.5	-1	0	0	0
124.48	1	11	2	1	0.5	1	0	0	1
138.56	1	12	2	1	0.5	1	0	0	0
153.91	1	13	2	1	0.5	1	1	0	0
164.98	1	14	2	1	0.5	1	0	0	0
171.11	1	15	2	1	0.5	1	0	0	0
186.14	1	16	4	1	0.5	-1	0	1	0
198.9	1	17	4	1	0.5	-1	0	0	0
214.29	1	18	4	1	0.5	-1	1	0	0
226.06	1	19	4	1	0.5	-1	0	0	0
232.75	1	20	4	1	0.5	-1	0	0	0
247.78	1	21	2	2	0	1	0	0	1
260.88	1	22	2	2	0	1	0	0	0
275.68	1	23	2	2	0	1	1	0	0
286.95	1	24	2	2	0	1	0	0	0
293.36	1	25	2	2	0	1	0	0	0
308.39	1	26	3	2	0	1	0	1	0
321.01	1	27	3	2	0	1	0	0	0
331.77	1	28	3	2	0	1	1	0	0
343.09	1	29	3	2	0	1	0	0	0
348.75	1	30	3	2	0	1	0	0	0
363.78	1	31	1	2	0	1	1	0	0
381.19	1	32	1	2	0	1	0	0	0
392.23	1	33	1	2	0	1	0	1	0
403.52	1	34	1	2	0	1	0	0	0
409.48	1	35	1	2	0	1	0	0	0
424.51	1	36	4	2	0	1	0	1	0
438.53	1	37	4	2	0	1	0	0	0
453.95	1	38	4	2	0	1	0	0	1
465.21	1	39	4	2	0	1	0	0	0
470.62	1	40	4	2	0	1	0	0	0
485.65	1	41	1	3	-0.25	1	1	0	0
502.64	1	42	1	3	-0.25	1	0	0	0
513.25	1	43	1	3	-0.25	1	0	1	0
524.28	1	44	1	3	-0.25	1	0	0	0
530.03	1	45	1	3	-0.25	1	0	0	0
545.06	1	46	4	3	-0.25	1	0	1	0
558	1	47	4	3	-0.25	1	0	0	0
572.32	1	48	4	3	-0.25	1	0	0	1
583.4	1	49	4	3	-0.25	1	0	0	0
589.03	1	50	4	3	-0.25	1	0	0	0
