onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0235	2	1	3	3	-0.25	1	0	1	0
16.602	2	2	3	3	-0.25	1	0	0	0
27.826	2	3	3	3	-0.25	1	1	0	0
38.619	2	4	3	3	-0.25	1	0	0	0
44.349	2	5	3	3	-0.25	1	0	0	0
60.396	2	6	2	3	-0.25	1	0	0	1
73.252	2	7	2	3	-0.25	1	0	0	0
90.411	2	8	2	3	-0.25	1	1	0	0
101.73	2	9	2	3	-0.25	1	0	0	0
107.08	2	10	2	3	-0.25	1	0	0	0
123.13	2	11	4	4	-0.375	1	0	1	0
136.91	2	12	4	4	-0.375	1	0	0	0
153.14	2	13	4	4	-0.375	1	0	0	1
164.27	2	14	4	4	-0.375	1	0	0	0
169.65	2	15	4	4	-0.375	1	0	0	0
185.7	2	16	5	1	0.5	1	1	0	0
204.7	2	17	5	1	0.5	1	0	0	0
223.01	2	18	5	1	0.5	1	0	0	1
234.25	2	19	5	1	0.5	1	0	0	0
239.63	2	20	5	1	0.5	1	0	0	0
255.68	2	21	1	4	-0.375	1	1	0	0
276.86	2	22	1	4	-0.375	1	0	0	0
288.44	2	23	1	4	-0.375	1	0	1	0
299.54	2	24	1	4	-0.375	1	0	0	0
304.95	2	25	1	4	-0.375	1	0	0	0
321	2	26	6	1	0.5	-1	0	0	1
335.98	2	27	6	1	0.5	-1	0	0	0
347.95	2	28	6	1	0.5	-1	1	0	0
359.45	2	29	6	1	0.5	-1	0	0	0
367.24	2	30	6	1	0.5	-1	0	0	0
383.28	2	31	2	4	-0.375	1	0	0	1
401.08	2	32	2	4	-0.375	1	0	0	0
418.12	2	33	2	4	-0.375	1	1	0	0
429.35	2	34	2	4	-0.375	1	0	0	0
434.76	2	35	2	4	-0.375	1	0	0	0
450.81	2	36	3	4	-0.375	1	0	1	0
463.75	2	37	3	4	-0.375	1	0	0	0
475.04	2	38	3	4	-0.375	1	1	0	0
486.18	2	39	3	4	-0.375	1	0	0	0
492.34	2	40	3	4	-0.375	1	0	0	0
508.39	2	41	5	2	0	1	1	0	0
528.85	2	42	5	2	0	1	0	0	0
545.43	2	43	5	2	0	1	0	0	1
556.87	2	44	5	2	0	1	0	0	0
561.97	2	45	5	2	0	1	0	0	0
578.02	2	46	6	2	0	1	0	0	1
593.11	2	47	6	2	0	1	0	0	0
605.43	2	48	6	2	0	1	0	1	0
616.49	2	49	6	2	0	1	0	0	0
621.79	2	50	6	2	0	1	0	0	0
