onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0312	4	1	9	1	0.5	-1	1	0	0
19.81	4	2	9	1	0.5	-1	0	0	0
30.37	4	3	9	1	0.5	-1	0	1	0
41.544	4	4	9	1	0.5	-1	0	0	0
47.092	4	5	9	1	0.5	-1	0	0	0
62.124	4	6	10	1	0.5	-1	0	1	0
74.42	4	7	10	1	0.5	-1	0	0	0
89.789	4	8	10	1	0.5	-1	1	0	0
100.98	4	9	10	1	0.5	-1	0	0	0
106.43	4	10	10	1	0.5	-1	0	0	0
121.46	4	11	7	4	-0.375	1	0	0	1
137.83	4	12	7	4	-0.375	1	0	0	0
152.62	4	13	7	4	-0.375	1	0	1	0
163.96	4	14	7	4	-0.375	1	0	0	0
169.18	4	15	7	4	-0.375	1	0	0	0
184.21	4	16	8	4	-0.375	1	0	1	0
200.39	4	17	8	4	-0.375	1	0	0	0
210.83	4	18	8	4	-0.375	1	1	0	0
221.79	4	19	8	4	-0.375	1	0	0	0
227.88	4	20	8	4	-0.375	1	0	0	0
242.92	4	21	9	2	0	0	1	0	0
259.72	4	22	9	2	0	0	0	0	0
270.08	4	23	9	2	0	0	0	0	1
281.06	4	24	9	2	0	0	0	0	0
286.56	4	25	9	2	0	0	0	0	0
301.59	4	26	10	2	0	0	0	1	0
317.12	4	27	10	2	0	0	0	0	0
331.56	4	28	10	2	0	0	0	0	1
342.9	4	29	10	2	0	0	0	0	0
349.01	4	30	10	2	0	0	0	0	0
364.04	4	31	9	3	0	0	1	0	0
382.14	4	32	9	3	0	0	0	0	0
397.24	4	33	9	3	0	0	0	1	0
411.3	4	34	9	3	0	0	0	0	0
416.93	4	35	9	3	0	0	0	0	0
431.96	4	36	10	3	0	0	0	1	0
447.72	4	37	10	3	0	0	0	0	0
462.21	4	38	10	3	0	0	0	0	1
473.67	4	39	10	3	0	0	0	0	0
480.78	4	40	10	3	0	0	0	0	0
495.81	4	41	9	4	0	0	1	0	0
513.92	4	42	9	4	0	0	0	0	0
527.83	4	43	9	4	0	0	0	1	0
538.71	4	44	9	4	0	0	0	0	0
544.22	4	45	9	4	0	0	0	0	0
559.26	4	46	10	4	0	0	0	1	0
575.99	4	47	10	4	0	0	0	0	0
587.25	4	48	10	4	0	0	1	0	0
598.52	4	49	10	4	0	0	0	0	0
605.02	4	50	10	4	0	0	0	0	0
