onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0245	2	1	3	3	-0.25	1	0	0	1
16.918	2	2	3	3	-0.25	1	0	0	0
30.994	2	3	3	3	-0.25	1	0	1	0
44.323	2	4	3	3	-0.25	1	0	0	0
51.247	2	5	3	3	-0.25	1	0	0	0
67.287	2	6	2	3	-0.25	1	0	0	1
85.638	2	7	2	3	-0.25	1	0	0	0
98.785	2	8	2	3	-0.25	1	0	1	0
114.82	2	9	2	3	-0.25	1	0	0	0
121.24	2	10	2	3	-0.25	1	0	0	0
137.28	2	11	4	4	-0.375	1	0	1	0
152.72	2	12	4	4	-0.375	1	0	0	0
168.7	2	13	4	4	-0.375	1	1	0	0
181.48	2	14	4	4	-0.375	1	0	0	0
187.89	2	15	4	4	-0.375	1	0	0	0
203.93	2	16	5	1	0.5	1	1	0	0
219.53	2	17	5	1	0.5	1	0	0	0
238.4	2	18	5	1	0.5	1	0	1	0
253.15	2	19	5	1	0.5	1	0	0	0
259.43	2	20	5	1	0.5	1	0	0	0
275.47	2	21	1	4	-0.375	1	1	0	0
295.51	2	22	1	4	-0.375	1	0	0	0
311.14	2	23	1	4	-0.375	1	0	0	1
323.2	2	24	1	4	-0.375	1	0	0	0
329.37	2	25	1	4	-0.375	1	0	0	0
345.41	2	26	6	1	0.5	-1	0	1	0
363.13	2	27	6	1	0.5	-1	0	0	0
376.96	2	28	6	1	0.5	-1	0	0	1
396.62	2	29	6	1	0.5	-1	0	0	0
403.76	2	30	6	1	0.5	-1	0	0	0
419.8	2	31	2	4	-0.375	1	0	0	1
435.24	2	32	2	4	-0.375	1	0	0	0
448.75	2	33	2	4	-0.375	1	0	1	0
465.19	2	34	2	4	-0.375	1	0	0	0
471.32	2	35	2	4	-0.375	1	0	0	0
487.36	2	36	3	4	-0.375	1	0	0	1
503.95	2	37	3	4	-0.375	1	0	0	0
517.63	2	38	3	4	-0.375	1	0	1	0
532.84	2	39	3	4	-0.375	1	0	0	0
539.28	2	40	3	4	-0.375	1	0	0	0
555.32	2	41	5	2	0	1	1	0	0
579.49	2	42	5	2	0	1	0	0	0
597.96	2	43	5	2	0	1	0	1	0
609.94	2	44	5	2	0	1	0	0	0
616.78	2	45	5	2	0	1	0	0	0
632.82	2	46	6	2	0	1	0	1	0
651.64	2	47	6	2	0	1	0	0	0
669.1	2	48	6	2	0	1	1	0	0
682.54	2	49	6	2	0	1	0	0	0
689.52	2	50	6	2	0	1	0	0	0
