onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0292	4	1	9	1	0.5	-1	1	0	0
17.437	4	2	9	1	0.5	-1	0	0	0
27.683	4	3	9	1	0.5	-1	0	1	0
38.724	4	4	9	1	0.5	-1	0	0	0
44.388	4	5	9	1	0.5	-1	0	0	0
59.422	4	6	10	1	0.5	-1	0	1	0
73.391	4	7	10	1	0.5	-1	0	0	0
87.682	4	8	10	1	0.5	-1	1	0	0
99.006	4	9	10	1	0.5	-1	0	0	0
105.12	4	10	10	1	0.5	-1	0	0	0
120.15	4	11	7	4	-0.375	-1	0	0	1
136.08	4	12	7	4	-0.375	-1	0	0	0
150.28	4	13	7	4	-0.375	-1	1	0	0
161.26	4	14	7	4	-0.375	-1	0	0	0
167.27	4	15	7	4	-0.375	-1	0	0	0
182.31	4	16	8	4	-0.375	1	0	1	0
197.95	4	17	8	4	-0.375	1	0	0	0
207.88	4	18	8	4	-0.375	1	1	0	0
218.9	4	19	8	4	-0.375	1	0	0	0
224.95	4	20	8	4	-0.375	1	0	0	0
239.98	4	21	9	2	0	0	1	0	0
255.51	4	22	9	2	0	0	0	0	0
265.21	4	23	9	2	0	0	0	0	1
276.28	4	24	9	2	0	0	0	0	0
282.3	4	25	9	2	0	0	0	0	0
297.33	4	26	10	2	0	0	0	1	0
309.31	4	27	10	2	0	0	0	0	0
323.17	4	28	10	2	0	0	1	0	0
334	4	29	10	2	0	0	0	0	0
339.54	4	30	10	2	0	0	0	0	0
354.58	4	31	9	3	0	0	1	0	0
370.85	4	32	9	3	0	0	0	0	0
380.43	4	33	9	3	0	0	0	0	1
391.08	4	34	9	3	0	0	0	0	0
396.57	4	35	9	3	0	0	0	0	0
411.61	4	36	10	3	0	0	0	1	0
424.19	4	37	10	3	0	0	0	0	0
437.6	4	38	10	3	0	0	1	0	0
448.57	4	39	10	3	0	0	0	0	0
454.07	4	40	10	3	0	0	0	0	0
469.1	4	41	9	4	0	0	1	0	0
484.93	4	42	9	4	0	0	0	0	0
494.96	4	43	9	4	0	0	0	1	0
505.87	4	44	9	4	0	0	0	0	0
511.57	4	45	9	4	0	0	0	0	0
526.6	4	46	10	4	0	0	0	1	0
538.17	4	47	10	4	0	0	0	0	0
552.64	4	48	10	4	0	0	0	0	1
563.5	4	49	10	4	0	0	0	0	0
570.04	4	50	10	4	0	0	0	0	0
