onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0965	1	1	1	1	0.5	1	0	0	1
21.377	1	2	1	1	0.5	1	0	0	0
34.027	1	3	1	1	0.5	1	1	0	0
45.35	1	4	1	1	0.5	1	0	0	0
51.049	1	5	1	1	0.5	1	0	0	0
67.089	1	6	3	1	0.5	-1	0	1	0
81.542	1	7	3	1	0.5	-1	0	0	0
93.429	1	8	3	1	0.5	-1	1	0	0
104.44	1	9	3	1	0.5	-1	0	0	0
110.7	1	10	3	1	0.5	-1	0	0	0
126.74	1	11	2	1	0.5	1	1	0	0
140.55	1	12	2	1	0.5	1	0	0	0
157.61	1	13	2	1	0.5	1	0	1	0
169.08	1	14	2	1	0.5	1	0	0	0
174.49	1	15	2	1	0.5	1	0	0	0
190.53	1	16	4	1	0.5	-1	0	0	1
204.81	1	17	4	1	0.5	-1	0	0	0
221.57	1	18	4	1	0.5	-1	1	0	0
232.54	1	19	4	1	0.5	-1	0	0	0
238.74	1	20	4	1	0.5	-1	0	0	0
254.78	1	21	2	2	0	1	1	0	0
269.02	1	22	2	2	0	1	0	0	0
285.89	1	23	2	2	0	1	0	1	0
297.42	1	24	2	2	0	1	0	0	0
302.98	1	25	2	2	0	1	0	0	0
319.02	1	26	3	2	0	1	0	1	0
334.12	1	27	3	2	0	1	0	0	0
346.19	1	28	3	2	0	1	0	0	1
357.32	1	29	3	2	0	1	0	0	0
363.01	1	30	3	2	0	1	0	0	0
379.04	1	31	1	2	0	1	0	0	1
397.9	1	32	1	2	0	1	0	0	0
410.54	1	33	1	2	0	1	1	0	0
421.81	1	34	1	2	0	1	0	0	0
427.31	1	35	1	2	0	1	0	0	0
443.35	1	36	4	2	0	1	0	0	1
457.87	1	37	4	2	0	1	0	0	0
474.83	1	38	4	2	0	1	0	1	0
486.35	1	39	4	2	0	1	0	0	0
492.05	1	40	4	2	0	1	0	0	0
508.09	1	41	1	3	-0.25	1	0	0	1
527.83	1	42	1	3	-0.25	1	0	0	0
541.13	1	43	1	3	-0.25	1	1	0	0
552.39	1	44	1	3	-0.25	1	0	0	0
558.43	1	45	1	3	-0.25	1	0	0	0
574.47	1	46	4	3	-0.25	1	0	0	1
589.36	1	47	4	3	-0.25	1	0	0	0
606.86	1	48	4	3	-0.25	1	0	1	0
618.45	1	49	4	3	-0.25	1	0	0	0
623.92	1	50	4	3	-0.25	1	0	0	0
