onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.095	1	1	1	1	0.5	1	0	0	1
22.884	1	2	1	1	0.5	1	0	0	0
36.578	1	3	1	1	0.5	1	1	0	0
48.315	1	4	1	1	0.5	1	0	0	0
55.241	1	5	1	1	0.5	1	0	0	0
71.282	1	6	3	1	0.5	-1	0	1	0
87.159	1	7	3	1	0.5	-1	0	0	0
99.129	1	8	3	1	0.5	-1	1	0	0
111.17	1	9	3	1	0.5	-1	0	0	0
118.2	1	10	3	1	0.5	-1	0	0	0
134.25	1	11	2	1	0.5	1	1	0	0
150.51	1	12	2	1	0.5	1	0	0	0
168.46	1	13	2	1	0.5	1	0	1	0
180.55	1	14	2	1	0.5	1	0	0	0
186.61	1	15	2	1	0.5	1	0	0	0
202.65	1	16	4	1	0.5	-1	0	0	1
219.66	1	17	4	1	0.5	-1	0	0	0
238.19	1	18	4	1	0.5	-1	1	0	0
250.41	1	19	4	1	0.5	-1	0	0	0
260.28	1	20	4	1	0.5	-1	0	0	0
276.33	1	21	2	2	0	-1	1	0	0
293.71	1	22	2	2	0	-1	0	0	0
310.57	1	23	2	2	0	-1	0	0	1
324.22	1	24	2	2	0	-1	0	0	0
331.11	1	25	2	2	0	-1	0	0	0
347.15	1	26	3	2	0	-1	0	1	0
361.32	1	27	3	2	0	-1	0	0	0
373.49	1	28	3	2	0	-1	1	0	0
385.69	1	29	3	2	0	-1	0	0	0
391.8	1	30	3	2	0	-1	0	0	0
407.84	1	31	1	2	0	1	0	0	1
427.57	1	32	1	2	0	1	0	0	0
439.21	1	33	1	2	0	1	1	0	0
450.81	1	34	1	2	0	1	0	0	0
463.59	1	35	1	2	0	1	0	0	0
479.63	1	36	4	2	0	1	0	0	1
495.29	1	37	4	2	0	1	0	0	0
511.84	1	38	4	2	0	1	0	1	0
523.68	1	39	4	2	0	1	0	0	0
529.81	1	40	4	2	0	1	0	0	0
545.85	1	41	1	3	-0.25	1	0	0	1
564.35	1	42	1	3	-0.25	1	0	0	0
576.33	1	43	1	3	-0.25	1	1	0	0
587.62	1	44	1	3	-0.25	1	0	0	0
594.21	1	45	1	3	-0.25	1	0	0	0
610.26	1	46	4	3	-0.25	1	0	0	1
623.86	1	47	4	3	-0.25	1	0	0	0
640.13	1	48	4	3	-0.25	1	0	1	0
651.38	1	49	4	3	-0.25	1	0	0	0
657.76	1	50	4	3	-0.25	1	0	0	0
