onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.1087	1	1	1	1	0.5	1	1	0	0
18.405	1	2	1	1	0.5	1	0	0	0
30.69	1	3	1	1	0.5	1	0	0	1
42.047	1	4	1	1	0.5	1	0	0	0
48.06	1	5	1	1	0.5	1	0	0	0
64.101	1	6	3	1	0.5	-1	0	0	1
79.946	1	7	3	1	0.5	-1	0	0	0
91.501	1	8	3	1	0.5	-1	1	0	0
102.82	1	9	3	1	0.5	-1	0	0	0
110.21	1	10	3	1	0.5	-1	0	0	0
126.25	1	11	2	1	0.5	1	0	0	1
140.18	1	12	2	1	0.5	1	0	0	0
156.92	1	13	2	1	0.5	1	0	1	0
168.36	1	14	2	1	0.5	1	0	0	0
175.53	1	15	2	1	0.5	1	0	0	0
191.57	1	16	4	1	0.5	-1	0	1	0
206.89	1	17	4	1	0.5	-1	0	0	0
224.36	1	18	4	1	0.5	-1	0	0	1
235.84	1	19	4	1	0.5	-1	0	0	0
242.43	1	20	4	1	0.5	-1	0	0	0
258.47	1	21	2	2	0	1	0	0	1
274.58	1	22	2	2	0	1	0	0	0
291.97	1	23	2	2	0	1	0	1	0
303.15	1	24	2	2	0	1	0	0	0
310.85	1	25	2	2	0	1	0	0	0
326.89	1	26	3	2	0	1	0	0	1
341.84	1	27	3	2	0	1	0	0	0
355.93	1	28	3	2	0	1	0	1	0
370.66	1	29	3	2	0	1	0	0	0
379.72	1	30	3	2	0	1	0	0	0
395.76	1	31	1	2	0	1	1	0	0
415.78	1	32	1	2	0	1	0	0	0
428.05	1	33	1	2	0	1	0	0	1
439.24	1	34	1	2	0	1	0	0	0
451.8	1	35	1	2	0	1	0	0	0
467.84	1	36	4	2	0	1	0	1	0
485.66	1	37	4	2	0	1	0	0	0
502.59	1	38	4	2	0	1	1	0	0
513.81	1	39	4	2	0	1	0	0	0
520.49	1	40	4	2	0	1	0	0	0
536.53	1	41	1	3	-0.25	1	1	0	0
555.71	1	42	1	3	-0.25	1	0	0	0
567.46	1	43	1	3	-0.25	1	0	0	1
578.8	1	44	1	3	-0.25	1	0	0	0
584.65	1	45	1	3	-0.25	1	0	0	0
600.69	1	46	4	3	-0.25	1	0	1	0
616.6	1	47	4	3	-0.25	1	0	0	0
634.08	1	48	4	3	-0.25	1	1	0	0
645.5	1	49	4	3	-0.25	1	0	0	0
652.08	1	50	4	3	-0.25	1	0	0	0
