onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0216	3	1	7	1	0.5	1	0	0	1
19.999	3	2	7	1	0.5	1	0	0	0
37.241	3	3	7	1	0.5	1	1	0	0
48.73	3	4	7	1	0.5	1	0	0	0
56.648	3	5	7	1	0.5	1	0	0	0
72.689	3	6	8	1	0.5	-1	0	1	0
92.68	3	7	8	1	0.5	-1	0	0	0
105.23	3	8	8	1	0.5	-1	1	0	0
116.42	3	9	8	1	0.5	-1	0	0	0
122.35	3	10	8	1	0.5	-1	0	0	0
138.39	3	11	6	3	-0.25	1	0	1	0
152.7	3	12	6	3	-0.25	1	0	0	0
164.88	3	13	6	3	-0.25	1	1	0	0
176.1	3	14	6	3	-0.25	1	0	0	0
181.8	3	15	6	3	-0.25	1	0	0	0
197.84	3	16	5	3	-0.25	1	1	0	0
216.64	3	17	5	3	-0.25	1	0	0	0
233.73	3	18	5	3	-0.25	1	0	1	0
244.92	3	19	5	3	-0.25	1	0	0	0
250.45	3	20	5	3	-0.25	1	0	0	0
266.49	3	21	8	2	0	1	0	1	0
285.94	3	22	8	2	0	1	0	0	0
298.19	3	23	8	2	0	1	0	0	1
309.61	3	24	8	2	0	1	0	0	0
315.14	3	25	8	2	0	1	0	0	0
331.19	3	26	7	2	0	1	0	0	1
350.41	3	27	7	2	0	1	0	0	0
367.79	3	28	7	2	0	1	1	0	0
379.38	3	29	7	2	0	1	0	0	0
385.14	3	30	7	2	0	1	0	0	0
401.18	3	31	8	3	-0.25	1	0	1	0
420.33	3	32	8	3	-0.25	1	0	0	0
432.59	3	33	8	3	-0.25	1	0	0	1
444.22	3	34	8	3	-0.25	1	0	0	0
449.71	3	35	8	3	-0.25	1	0	0	0
465.76	3	36	7	3	-0.25	1	0	0	1
485.22	3	37	7	3	-0.25	1	0	0	0
502.54	3	38	7	3	-0.25	1	1	0	0
514.08	3	39	7	3	-0.25	1	0	0	0
519.38	3	40	7	3	-0.25	1	0	0	0
535.42	3	41	5	4	-0.375	1	1	0	0
555.21	3	42	5	4	-0.375	1	0	0	0
572.39	3	43	5	4	-0.375	1	0	1	0
583.63	3	44	5	4	-0.375	1	0	0	0
589.94	3	45	5	4	-0.375	1	0	0	0
605.98	3	46	6	4	-0.375	1	0	1	0
620.18	3	47	6	4	-0.375	1	0	0	0
633.38	3	48	6	4	-0.375	1	1	0	0
645.12	3	49	6	4	-0.375	1	0	0	0
651.31	3	50	6	4	-0.375	1	0	0	0
