onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0307	4	1	9	1	0.5	-1	1	0	0
20.456	4	2	9	1	0.5	-1	0	0	0
32.028	4	3	9	1	0.5	-1	0	1	0
42.903	4	4	9	1	0.5	-1	0	0	0
48.268	4	5	9	1	0.5	-1	0	0	0
64.316	4	6	10	1	0.5	-1	0	1	0
79.211	4	7	10	1	0.5	-1	0	0	0
95.657	4	8	10	1	0.5	-1	1	0	0
106.85	4	9	10	1	0.5	-1	0	0	0
112.91	4	10	10	1	0.5	-1	0	0	0
128.96	4	11	7	4	-0.375	1	0	0	1
147.76	4	12	7	4	-0.375	1	0	0	0
163.96	4	13	7	4	-0.375	1	0	1	0
175.45	4	14	7	4	-0.375	1	0	0	0
180.7	4	15	7	4	-0.375	1	0	0	0
196.75	4	16	8	4	-0.375	1	0	1	0
214.64	4	17	8	4	-0.375	1	0	0	0
225.92	4	18	8	4	-0.375	1	1	0	0
236.64	4	19	8	4	-0.375	1	0	0	0
242.74	4	20	8	4	-0.375	1	0	0	0
258.78	4	21	9	2	0	0	1	0	0
278.55	4	22	9	2	0	0	0	0	0
289.89	4	23	9	2	0	0	0	0	1
301.1	4	24	9	2	0	0	0	0	0
307.31	4	25	9	2	0	0	0	0	0
323.36	4	26	10	2	0	0	0	1	0
338.59	4	27	10	2	0	0	0	0	0
354.85	4	28	10	2	0	0	0	0	1
365.81	4	29	10	2	0	0	0	0	0
371.79	4	30	10	2	0	0	0	0	0
387.83	4	31	9	3	0	0	1	0	0
405.93	4	32	9	3	0	0	0	0	0
417.65	4	33	9	3	0	0	0	1	0
428.71	4	34	9	3	0	0	0	0	0
434.07	4	35	9	3	0	0	0	0	0
450.12	4	36	10	3	0	0	0	1	0
467.92	4	37	10	3	0	0	0	0	0
486.02	4	38	10	3	0	0	0	0	1
497.36	4	39	10	3	0	0	0	0	0
502.76	4	40	10	3	0	0	0	0	0
518.81	4	41	9	4	0	0	1	0	0
536.45	4	42	9	4	0	0	0	0	0
548.16	4	43	9	4	0	0	0	0	1
560.57	4	44	9	4	0	0	0	0	0
566.72	4	45	9	4	0	0	0	0	0
582.77	4	46	10	4	0	0	0	1	0
597.64	4	47	10	4	0	0	0	0	0
614.9	4	48	10	4	0	0	0	0	1
627.22	4	49	10	4	0	0	0	0	0
632.79	4	50	10	4	0	0	0	0	0
