onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0169	4	1	9	1	0.5	-1	1	0	0
19.116	4	2	9	1	0.5	-1	0	0	0
30.655	4	3	9	1	0.5	-1	0	1	0
41.597	4	4	9	1	0.5	-1	0	0	0
47.874	4	5	9	1	0.5	-1	0	0	0
63.916	4	6	10	1	0.5	-1	0	1	0
78.999	4	7	10	1	0.5	-1	0	0	0
95.147	4	8	10	1	0.5	-1	1	0	0
106.89	4	9	10	1	0.5	-1	0	0	0
113.21	4	10	10	1	0.5	-1	0	0	0
129.24	4	11	7	4	-0.375	1	1	0	0
147.19	4	12	7	4	-0.375	1	0	0	0
164.89	4	13	7	4	-0.375	1	0	0	1
176.68	4	14	7	4	-0.375	1	0	0	0
182.98	4	15	7	4	-0.375	1	0	0	0
199.02	4	16	8	4	-0.375	1	0	1	0
217.5	4	17	8	4	-0.375	1	0	0	0
231.08	4	18	8	4	-0.375	1	1	0	0
243.33	4	19	8	4	-0.375	1	0	0	0
249.33	4	20	8	4	-0.375	1	0	0	0
265.37	4	21	9	2	0	0	1	0	0
283.14	4	22	9	2	0	0	0	0	0
296.3	4	23	9	2	0	0	0	0	1
307.51	4	24	9	2	0	0	0	0	0
312.97	4	25	9	2	0	0	0	0	0
329.01	4	26	10	2	0	0	0	1	0
345.06	4	27	10	2	0	0	0	0	0
361.54	4	28	10	2	0	0	0	0	1
373.34	4	29	10	2	0	0	0	0	0
378.81	4	30	10	2	0	0	0	0	0
394.83	4	31	9	3	0	0	1	0	0
415.87	4	32	9	3	0	0	0	0	0
429.3	4	33	9	3	0	0	0	1	0
440.77	4	34	9	3	0	0	0	0	0
446.9	4	35	9	3	0	0	0	0	0
462.94	4	36	10	3	0	0	0	1	0
478.07	4	37	10	3	0	0	0	0	0
494.73	4	38	10	3	0	0	0	0	1
507.72	4	39	10	3	0	0	0	0	0
513.86	4	40	10	3	0	0	0	0	0
529.9	4	41	9	4	0	0	1	0	0
548.45	4	42	9	4	0	0	0	0	0
559.69	4	43	9	4	0	0	0	0	1
570.55	4	44	9	4	0	0	0	0	0
575.98	4	45	9	4	0	0	0	0	0
592.01	4	46	10	4	0	0	0	1	0
605.78	4	47	10	4	0	0	0	0	0
623.54	4	48	10	4	0	0	0	0	1
634.21	4	49	10	4	0	0	0	0	0
639.71	4	50	10	4	0	0	0	0	0
