onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.1099	1	1	1	1	0.5	1	1	0	0
22.103	1	2	1	1	0.5	1	0	0	0
36.029	1	3	1	1	0.5	1	0	0	1
48.397	1	4	1	1	0.5	1	0	0	0
55.439	1	5	1	1	0.5	1	0	0	0
71.488	1	6	3	1	0.5	-1	0	0	1
89.082	1	7	3	1	0.5	-1	0	0	0
104.6	1	8	3	1	0.5	-1	1	0	0
118.44	1	9	3	1	0.5	-1	0	0	0
126.58	1	10	3	1	0.5	-1	0	0	0
142.62	1	11	2	1	0.5	1	0	0	1
159.13	1	12	2	1	0.5	1	0	0	0
177.41	1	13	2	1	0.5	1	0	1	0
190.66	1	14	2	1	0.5	1	0	0	0
197.87	1	15	2	1	0.5	1	0	0	0
213.91	1	16	4	1	0.5	-1	0	1	0
230.8	1	17	4	1	0.5	-1	0	0	0
245.21	1	18	4	1	0.5	-1	0	0	1
258.1	1	19	4	1	0.5	-1	0	0	0
265.38	1	20	4	1	0.5	-1	0	0	0
281.42	1	21	2	2	0	-1	0	0	1
299.85	1	22	2	2	0	-1	0	0	0
317.77	1	23	2	2	0	-1	1	0	0
330.49	1	24	2	2	0	-1	0	0	0
337.43	1	25	2	2	0	-1	0	0	0
353.45	1	26	3	2	0	1	0	0	1
369.35	1	27	3	2	0	1	0	0	0
384.47	1	28	3	2	0	1	0	1	0
397.7	1	29	3	2	0	1	0	0	0
404.59	1	30	3	2	0	1	0	0	0
420.63	1	31	1	2	0	1	1	0	0
444.17	1	32	1	2	0	1	0	0	0
459.19	1	33	1	2	0	1	0	0	1
471.39	1	34	1	2	0	1	0	0	0
477.74	1	35	1	2	0	1	0	0	0
493.78	1	36	4	2	0	1	0	1	0
509.13	1	37	4	2	0	1	0	0	0
521.69	1	38	4	2	0	1	1	0	0
535.26	1	39	4	2	0	1	0	0	0
542.56	1	40	4	2	0	1	0	0	0
558.6	1	41	1	3	-0.25	1	1	0	0
579.36	1	42	1	3	-0.25	1	0	0	0
594.69	1	43	1	3	-0.25	1	0	0	1
606.96	1	44	1	3	-0.25	1	0	0	0
613.52	1	45	1	3	-0.25	1	0	0	0
629.56	1	46	4	3	-0.25	1	0	1	0
646.35	1	47	4	3	-0.25	1	0	0	0
664.07	1	48	4	3	-0.25	1	1	0	0
675.76	1	49	4	3	-0.25	1	0	0	0
681.91	1	50	4	3	-0.25	1	0	0	0
