onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0277	2	1	3	3	-0.25	1	0	1	0
12.976	2	2	3	3	-0.25	1	0	0	0
21.663	2	3	3	3	-0.25	1	1	0	0
32.157	2	4	3	3	-0.25	1	0	0	0
37.237	2	5	3	3	-0.25	1	0	0	0
56.263	2	6	2	3	-0.25	1	0	0	1
67.271	2	7	2	3	-0.25	1	0	0	0
78.744	2	8	2	3	-0.25	1	1	0	0
89.089	2	9	2	3	-0.25	1	0	0	0
94.366	2	10	2	3	-0.25	1	0	0	0
113.39	2	11	4	4	-0.375	1	0	1	0
125.25	2	12	4	4	-0.375	1	0	0	0
136.4	2	13	4	4	-0.375	1	0	0	1
146.72	2	14	4	4	-0.375	1	0	0	0
151.45	2	15	4	4	-0.375	1	0	0	0
170.47	2	16	5	1	0.5	1	1	0	0
184.67	2	17	5	1	0.5	1	0	0	0
196.19	2	18	5	1	0.5	1	0	0	1
206.57	2	19	5	1	0.5	1	0	0	0
211.06	2	20	5	1	0.5	1	0	0	0
230.09	2	21	1	4	-0.375	1	1	0	0
244.57	2	22	1	4	-0.375	1	0	0	0
252.99	2	23	1	4	-0.375	1	0	1	0
263.2	2	24	1	4	-0.375	1	0	0	0
267.98	2	25	1	4	-0.375	1	0	0	0
287.01	2	26	6	1	0.5	-1	0	0	1
298.11	2	27	6	1	0.5	-1	0	0	0
306.92	2	28	6	1	0.5	-1	1	0	0
317.05	2	29	6	1	0.5	-1	0	0	0
322.71	2	30	6	1	0.5	-1	0	0	0
341.73	2	31	2	4	-0.375	1	0	0	1
353.65	2	32	2	4	-0.375	1	0	0	0
365.19	2	33	2	4	-0.375	1	1	0	0
375.89	2	34	2	4	-0.375	1	0	0	0
380.45	2	35	2	4	-0.375	1	0	0	0
399.48	2	36	3	4	-0.375	1	0	1	0
410.29	2	37	3	4	-0.375	1	0	0	0
419.89	2	38	3	4	-0.375	1	1	0	0
430.1	2	39	3	4	-0.375	1	0	0	0
434.61	2	40	3	4	-0.375	1	0	0	0
453.64	2	41	5	2	0	1	1	0	0
466.72	2	42	5	2	0	1	0	0	0
477.56	2	43	5	2	0	1	0	0	1
487.73	2	44	5	2	0	1	0	0	0
492.57	2	45	5	2	0	1	0	0	0
511.6	2	46	6	2	0	1	0	0	1
522.33	2	47	6	2	0	1	0	0	0
530.75	2	48	6	2	0	1	0	1	0
540.88	2	49	6	2	0	1	0	0	0
545.41	2	50	6	2	0	1	0	0	0
