onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0235	2	1	3	3	-0.25	1	0	1	0
14.778	2	2	3	3	-0.25	1	0	0	0
26.185	2	3	3	3	-0.25	1	1	0	0
37.16	2	4	3	3	-0.25	1	0	0	0
42.293	2	5	3	3	-0.25	1	0	0	0
58.34	2	6	2	3	-0.25	1	0	0	1
72.174	2	7	2	3	-0.25	1	0	0	0
88.587	2	8	2	3	-0.25	1	1	0	0
99.695	2	9	2	3	-0.25	1	0	0	0
105.16	2	10	2	3	-0.25	1	0	0	0
121.21	2	11	4	4	-0.375	1	0	1	0
135.46	2	12	4	4	-0.375	1	0	0	0
151.75	2	13	4	4	-0.375	1	0	0	1
162.68	2	14	4	4	-0.375	1	0	0	0
167.81	2	15	4	4	-0.375	1	0	0	0
183.86	2	16	5	1	0.5	1	1	0	0
203.58	2	17	5	1	0.5	1	0	0	0
220.47	2	18	5	1	0.5	1	0	0	1
231.74	2	19	5	1	0.5	1	0	0	0
237.11	2	20	5	1	0.5	1	0	0	0
253.16	2	21	1	4	-0.375	1	1	0	0
271.14	2	22	1	4	-0.375	1	0	0	0
283.24	2	23	1	4	-0.375	1	0	1	0
294.46	2	24	1	4	-0.375	1	0	0	0
300.37	2	25	1	4	-0.375	1	0	0	0
316.42	2	26	6	1	0.5	-1	0	0	1
330.04	2	27	6	1	0.5	-1	0	0	0
342.11	2	28	6	1	0.5	-1	1	0	0
353.18	2	29	6	1	0.5	-1	0	0	0
359.18	2	30	6	1	0.5	-1	0	0	0
375.23	2	31	2	4	-0.375	1	0	0	1
389.16	2	32	2	4	-0.375	1	0	0	0
406	2	33	2	4	-0.375	1	1	0	0
417.08	2	34	2	4	-0.375	1	0	0	0
422.46	2	35	2	4	-0.375	1	0	0	0
438.51	2	36	3	4	-0.375	1	0	1	0
452.42	2	37	3	4	-0.375	1	0	0	0
464.78	2	38	3	4	-0.375	1	1	0	0
475.78	2	39	3	4	-0.375	1	0	0	0
481.2	2	40	3	4	-0.375	1	0	0	0
497.25	2	41	5	2	0	1	1	0	0
515.64	2	42	5	2	0	1	0	0	0
532.6	2	43	5	2	0	1	0	0	1
543.47	2	44	5	2	0	1	0	0	0
548.69	2	45	5	2	0	1	0	0	0
564.74	2	46	6	2	0	1	0	0	1
578.21	2	47	6	2	0	1	0	0	0
590.11	2	48	6	2	0	1	0	1	0
601.17	2	49	6	2	0	1	0	0	0
606.4	2	50	6	2	0	1	0	0	0
