onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0957	2	1	3	3	-0.25	-1	0	1	0
17.532	2	2	3	3	-0.25	-1	0	0	0
30.596	2	3	3	3	-0.25	-1	1	0	0
41.853	2	4	3	3	-0.25	-1	0	0	0
47.502	2	5	3	3	-0.25	-1	0	0	0
63.544	2	6	2	3	-0.25	-1	1	0	0
79.653	2	7	2	3	-0.25	-1	0	0	0
96.067	2	8	2	3	-0.25	-1	0	0	1
107.42	2	9	2	3	-0.25	-1	0	0	0
113.34	2	10	2	3	-0.25	-1	0	0	0
129.38	2	11	4	4	-0.375	1	0	0	1
146.78	2	12	4	4	-0.375	1	0	0	0
163.51	2	13	4	4	-0.375	1	0	1	0
174.97	2	14	4	4	-0.375	1	0	0	0
180.5	2	15	4	4	-0.375	1	0	0	0
196.54	2	16	5	1	0.5	1	0	0	1
216.73	2	17	5	1	0.5	1	0	0	0
233.87	2	18	5	1	0.5	1	0	1	0
245.1	2	19	5	1	0.5	1	0	0	0
250.73	2	20	5	1	0.5	1	0	0	0
266.77	2	21	1	4	-0.375	-1	0	0	1
288.07	2	22	1	4	-0.375	-1	0	0	0
300.2	2	23	1	4	-0.375	-1	0	1	0
311.46	2	24	1	4	-0.375	-1	0	0	0
317.14	2	25	1	4	-0.375	-1	0	0	0
333.18	2	26	6	1	0.5	-1	0	1	0
347.24	2	27	6	1	0.5	-1	0	0	0
359.49	2	28	6	1	0.5	-1	0	0	1
370.78	2	29	6	1	0.5	-1	0	0	0
376.31	2	30	6	1	0.5	-1	0	0	0
392.35	2	31	2	4	-0.375	1	1	0	0
408.25	2	32	2	4	-0.375	1	0	0	0
424.94	2	33	2	4	-0.375	1	0	1	0
436.18	2	34	2	4	-0.375	1	0	0	0
441.62	2	35	2	4	-0.375	1	0	0	0
457.66	2	36	3	4	-0.375	1	0	1	0
475.89	2	37	3	4	-0.375	1	0	0	0
487.53	2	38	3	4	-0.375	1	0	0	1
498.72	2	39	3	4	-0.375	1	0	0	0
504.15	2	40	3	4	-0.375	1	0	0	0
520.18	2	41	5	2	0	1	0	0	1
540.4	2	42	5	2	0	1	0	0	0
557.21	2	43	5	2	0	1	0	1	0
568.35	2	44	5	2	0	1	0	0	0
573.73	2	45	5	2	0	1	0	0	0
589.78	2	46	6	2	0	-1	0	1	0
606.19	2	47	6	2	0	-1	0	0	0
618.37	2	48	6	2	0	-1	0	0	1
629.76	2	49	6	2	0	-1	0	0	0
635.92	2	50	6	2	0	-1	0	0	0
