onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0829	1	1	1	1	0.5	1	1	0	0
21.082	1	2	1	1	0.5	1	0	0	0
35.721	1	3	1	1	0.5	1	0	0	1
47.193	1	4	1	1	0.5	1	0	0	0
54.599	1	5	1	1	0.5	1	0	0	0
70.639	1	6	3	1	0.5	-1	0	0	1
85.54	1	7	3	1	0.5	-1	0	0	0
99.267	1	8	3	1	0.5	-1	1	0	0
110.64	1	9	3	1	0.5	-1	0	0	0
118.66	1	10	3	1	0.5	-1	0	0	0
134.7	1	11	2	1	0.5	1	0	0	1
150.13	1	12	2	1	0.5	1	0	0	0
168.23	1	13	2	1	0.5	1	0	1	0
179.91	1	14	2	1	0.5	1	0	0	0
186.3	1	15	2	1	0.5	1	0	0	0
202.34	1	16	4	1	0.5	-1	0	1	0
217.95	1	17	4	1	0.5	-1	0	0	0
234.96	1	18	4	1	0.5	-1	0	0	1
246.95	1	19	4	1	0.5	-1	0	0	0
253.19	1	20	4	1	0.5	-1	0	0	0
269.23	1	21	2	2	0	1	0	0	1
283.95	1	22	2	2	0	1	0	0	0
301.86	1	23	2	2	0	1	0	1	0
313.63	1	24	2	2	0	1	0	0	0
319.84	1	25	2	2	0	1	0	0	0
335.88	1	26	3	2	0	1	0	0	1
350.85	1	27	3	2	0	1	0	0	0
363.47	1	28	3	2	0	1	0	1	0
374.74	1	29	3	2	0	1	0	0	0
380.79	1	30	3	2	0	1	0	0	0
396.83	1	31	1	2	0	-1	1	0	0
416.24	1	32	1	2	0	-1	0	0	0
429.48	1	33	1	2	0	-1	0	1	0
441.07	1	34	1	2	0	-1	0	0	0
446.97	1	35	1	2	0	-1	0	0	0
463.01	1	36	4	2	0	-1	0	1	0
478.32	1	37	4	2	0	-1	0	0	0
495.23	1	38	4	2	0	-1	0	0	1
506.79	1	39	4	2	0	-1	0	0	0
513.22	1	40	4	2	0	-1	0	0	0
529.26	1	41	1	3	-0.25	1	1	0	0
548.93	1	42	1	3	-0.25	1	0	0	0
561.83	1	43	1	3	-0.25	1	0	0	1
573.59	1	44	1	3	-0.25	1	0	0	0
580.63	1	45	1	3	-0.25	1	0	0	0
596.67	1	46	4	3	-0.25	1	0	1	0
611.24	1	47	4	3	-0.25	1	0	0	0
628.68	1	48	4	3	-0.25	1	1	0	0
640.18	1	49	4	3	-0.25	1	0	0	0
646.41	1	50	4	3	-0.25	1	0	0	0
