onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0871	1	1	1	1	0.5	1	0	0	1
15.648	1	2	1	1	0.5	1	0	0	0
29.955	1	3	1	1	0.5	1	1	0	0
42.091	1	4	1	1	0.5	1	0	0	0
49.315	1	5	1	1	0.5	1	0	0	0
65.362	1	6	3	1	0.5	-1	0	1	0
82.478	1	7	3	1	0.5	-1	0	0	0
96.752	1	8	3	1	0.5	-1	1	0	0
108.81	1	9	3	1	0.5	-1	0	0	0
115.02	1	10	3	1	0.5	-1	0	0	0
131.06	1	11	2	1	0.5	1	1	0	0
146.42	1	12	2	1	0.5	1	0	0	0
164.43	1	13	2	1	0.5	1	0	1	0
176.8	1	14	2	1	0.5	1	0	0	0
183.49	1	15	2	1	0.5	1	0	0	0
199.53	1	16	4	1	0.5	-1	0	0	1
213.72	1	17	4	1	0.5	-1	0	0	0
231.17	1	18	4	1	0.5	-1	1	0	0
242.58	1	19	4	1	0.5	-1	0	0	0
248.53	1	20	4	1	0.5	-1	0	0	0
264.57	1	21	2	2	0	-1	1	0	0
280.08	1	22	2	2	0	-1	0	0	0
298.65	1	23	2	2	0	-1	0	0	1
310.26	1	24	2	2	0	-1	0	0	0
318.49	1	25	2	2	0	-1	0	0	0
334.53	1	26	3	2	0	-1	0	1	0
350.41	1	27	3	2	0	-1	0	0	0
363.56	1	28	3	2	0	-1	1	0	0
375.16	1	29	3	2	0	-1	0	0	0
382.07	1	30	3	2	0	-1	0	0	0
398.11	1	31	1	2	0	1	0	0	1
417.59	1	32	1	2	0	1	0	0	0
430.52	1	33	1	2	0	1	1	0	0
441.91	1	34	1	2	0	1	0	0	0
448.1	1	35	1	2	0	1	0	0	0
464.15	1	36	4	2	0	-1	0	0	1
479.05	1	37	4	2	0	-1	0	0	0
496.75	1	38	4	2	0	-1	1	0	0
508.11	1	39	4	2	0	-1	0	0	0
514.4	1	40	4	2	0	-1	0	0	0
530.45	1	41	1	3	-0.25	1	0	0	1
550.7	1	42	1	3	-0.25	1	0	0	0
563.9	1	43	1	3	-0.25	1	1	0	0
575.45	1	44	1	3	-0.25	1	0	0	0
582.89	1	45	1	3	-0.25	1	0	0	0
598.93	1	46	4	3	-0.25	1	0	0	1
614.02	1	47	4	3	-0.25	1	0	0	0
626.47	1	48	4	3	-0.25	1	0	1	0
638.22	1	49	4	3	-0.25	1	0	0	0
648.1	1	50	4	3	-0.25	1	0	0	0
