onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0172	4	1	9	1	0.5	-1	1	0	0
19.597	4	2	9	1	0.5	-1	0	0	0
31.467	4	3	9	1	0.5	-1	0	1	0
43.404	4	4	9	1	0.5	-1	0	0	0
49.283	4	5	9	1	0.5	-1	0	0	0
65.324	4	6	10	1	0.5	-1	0	1	0
80.558	4	7	10	1	0.5	-1	0	0	0
96.971	4	8	10	1	0.5	-1	1	0	0
109.55	4	9	10	1	0.5	-1	0	0	0
116.39	4	10	10	1	0.5	-1	0	0	0
132.44	4	11	7	4	-0.375	1	0	0	1
151.25	4	12	7	4	-0.375	1	0	0	0
168.87	4	13	7	4	-0.375	1	1	0	0
180.25	4	14	7	4	-0.375	1	0	0	0
186.23	4	15	7	4	-0.375	1	0	0	0
202.27	4	16	8	4	-0.375	1	0	1	0
222.74	4	17	8	4	-0.375	1	0	0	0
235.44	4	18	8	4	-0.375	1	0	0	1
246.63	4	19	8	4	-0.375	1	0	0	0
253.42	4	20	8	4	-0.375	1	0	0	0
269.46	4	21	9	2	0	0	1	0	0
289.15	4	22	9	2	0	0	0	0	0
301.44	4	23	9	2	0	0	0	0	1
314.22	4	24	9	2	0	0	0	0	0
320.2	4	25	9	2	0	0	0	0	0
336.24	4	26	10	2	0	0	0	1	0
354.62	4	27	10	2	0	0	0	0	0
371.19	4	28	10	2	0	0	0	0	1
382.33	4	29	10	2	0	0	0	0	0
387.98	4	30	10	2	0	0	0	0	0
404.02	4	31	9	3	0	0	1	0	0
423.33	4	32	9	3	0	0	0	0	0
435.43	4	33	9	3	0	0	0	1	0
446.62	4	34	9	3	0	0	0	0	0
452.62	4	35	9	3	0	0	0	0	0
468.66	4	36	10	3	0	0	0	1	0
483.13	4	37	10	3	0	0	0	0	0
499.56	4	38	10	3	0	0	1	0	0
510.85	4	39	10	3	0	0	0	0	0
516.64	4	40	10	3	0	0	0	0	0
532.69	4	41	9	4	0	0	1	0	0
551.93	4	42	9	4	0	0	0	0	0
563.69	4	43	9	4	0	0	0	0	1
578.51	4	44	9	4	0	0	0	0	0
584.75	4	45	9	4	0	0	0	0	0
600.79	4	46	10	4	0	0	0	1	0
616.51	4	47	10	4	0	0	0	0	0
633.3	4	48	10	4	0	0	1	0	0
644.59	4	49	10	4	0	0	0	0	0
650.09	4	50	10	4	0	0	0	0	0
