onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0175	2	1	3	3	-0.25	1	0	0	1
15.353	2	2	3	3	-0.25	1	0	0	0
27.638	2	3	3	3	-0.25	1	0	1	0
38.911	2	4	3	3	-0.25	1	0	0	0
45.056	2	5	3	3	-0.25	1	0	0	0
61.096	2	6	2	3	-0.25	1	0	0	1
75.451	2	7	2	3	-0.25	1	0	0	0
92.726	2	8	2	3	-0.25	1	0	1	0
103.95	2	9	2	3	-0.25	1	0	0	0
109.66	2	10	2	3	-0.25	1	0	0	0
125.7	2	11	4	4	-0.375	1	0	1	0
139.81	2	12	4	4	-0.375	1	0	0	0
156.67	2	13	4	4	-0.375	1	1	0	0
168.29	2	14	4	4	-0.375	1	0	0	0
173.77	2	15	4	4	-0.375	1	0	0	0
189.81	2	16	5	1	0.5	1	1	0	0
209.39	2	17	5	1	0.5	1	0	0	0
226.63	2	18	5	1	0.5	1	0	1	0
238.14	2	19	5	1	0.5	1	0	0	0
244.81	2	20	5	1	0.5	1	0	0	0
260.85	2	21	1	4	-0.375	1	1	0	0
284.11	2	22	1	4	-0.375	1	0	0	0
296.73	2	23	1	4	-0.375	1	0	0	1
307.9	2	24	1	4	-0.375	1	0	0	0
313.88	2	25	1	4	-0.375	1	0	0	0
329.92	2	26	6	1	0.5	-1	0	1	0
344.69	2	27	6	1	0.5	-1	0	0	0
357.19	2	28	6	1	0.5	-1	0	0	1
368.65	2	29	6	1	0.5	-1	0	0	0
374.36	2	30	6	1	0.5	-1	0	0	0
390.4	2	31	2	4	-0.375	1	0	0	1
404.79	2	32	2	4	-0.375	1	0	0	0
421.76	2	33	2	4	-0.375	1	0	1	0
433.2	2	34	2	4	-0.375	1	0	0	0
439.32	2	35	2	4	-0.375	1	0	0	0
455.36	2	36	3	4	-0.375	1	0	0	1
469.79	2	37	3	4	-0.375	1	0	0	0
482.01	2	38	3	4	-0.375	1	0	1	0
493.4	2	39	3	4	-0.375	1	0	0	0
499.38	2	40	3	4	-0.375	1	0	0	0
515.42	2	41	5	2	0	1	1	0	0
534.38	2	42	5	2	0	1	0	0	0
552.74	2	43	5	2	0	1	0	1	0
564.51	2	44	5	2	0	1	0	0	0
569.96	2	45	5	2	0	1	0	0	0
586	2	46	6	2	0	1	0	1	0
600.27	2	47	6	2	0	1	0	0	0
612.57	2	48	6	2	0	1	1	0	0
623.88	2	49	6	2	0	1	0	0	0
629.13	2	50	6	2	0	1	0	0	0
