onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0966	1	1	1	1	0.5	1	1	0	0
24.074	1	2	1	1	0.5	1	0	0	0
39.011	1	3	1	1	0.5	1	0	1	0
50.832	1	4	1	1	0.5	1	0	0	0
58.663	1	5	1	1	0.5	1	0	0	0
75.7	1	6	3	1	0.5	-1	0	1	0
92.975	1	7	3	1	0.5	-1	0	0	0
107.61	1	8	3	1	0.5	-1	0	0	1
119.32	1	9	3	1	0.5	-1	0	0	0
126.37	1	10	3	1	0.5	-1	0	0	0
143.41	1	11	2	1	0.5	1	0	0	1
159.14	1	12	2	1	0.5	1	0	0	0
179.93	1	13	2	1	0.5	1	1	0	0
191.8	1	14	2	1	0.5	1	0	0	0
197.11	1	15	2	1	0.5	1	0	0	0
214.15	1	16	4	1	0.5	-1	0	1	0
230.61	1	17	4	1	0.5	-1	0	0	0
250.94	1	18	4	1	0.5	-1	1	0	0
262.71	1	19	4	1	0.5	-1	0	0	0
268.7	1	20	4	1	0.5	-1	0	0	0
285.74	1	21	2	2	0	1	0	0	1
301.79	1	22	2	2	0	1	0	0	0
321.41	1	23	2	2	0	1	1	0	0
332.95	1	24	2	2	0	1	0	0	0
337.93	1	25	2	2	0	1	0	0	0
354.97	1	26	3	2	0	1	0	1	0
372.41	1	27	3	2	0	1	0	0	0
386.77	1	28	3	2	0	1	1	0	0
398.27	1	29	3	2	0	1	0	0	0
403.65	1	30	3	2	0	1	0	0	0
420.69	1	31	1	2	0	1	1	0	0
442.67	1	32	1	2	0	1	0	0	0
456.4	1	33	1	2	0	1	0	1	0
468.25	1	34	1	2	0	1	0	0	0
473.46	1	35	1	2	0	1	0	0	0
490.5	1	36	4	2	0	1	0	1	0
507.43	1	37	4	2	0	1	0	0	0
526.88	1	38	4	2	0	1	0	0	1
538.5	1	39	4	2	0	1	0	0	0
543.72	1	40	4	2	0	1	0	0	0
560.77	1	41	1	3	-0.25	1	1	0	0
582.35	1	42	1	3	-0.25	1	0	0	0
596.95	1	43	1	3	-0.25	1	0	1	0
608.73	1	44	1	3	-0.25	1	0	0	0
613.87	1	45	1	3	-0.25	1	0	0	0
630.91	1	46	4	3	-0.25	1	0	1	0
647.09	1	47	4	3	-0.25	1	0	0	0
666.95	1	48	4	3	-0.25	1	0	0	1
678.64	1	49	4	3	-0.25	1	0	0	0
683.65	1	50	4	3	-0.25	1	0	0	0
