onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0186	4	1	9	1	0.5	-1	1	0	0
21.621	4	2	9	1	0.5	-1	0	0	0
34.851	4	3	9	1	0.5	-1	0	1	0
46.556	4	4	9	1	0.5	-1	0	0	0
52.866	4	5	9	1	0.5	-1	0	0	0
67.902	4	6	10	1	0.5	-1	0	1	0
83.112	4	7	10	1	0.5	-1	0	0	0
100.07	4	8	10	1	0.5	-1	1	0	0
112.04	4	9	10	1	0.5	-1	0	0	0
118.3	4	10	10	1	0.5	-1	0	0	0
133.34	4	11	7	4	-0.375	1	0	0	1
153.16	4	12	7	4	-0.375	1	0	0	0
170.15	4	13	7	4	-0.375	1	0	1	0
181.62	4	14	7	4	-0.375	1	0	0	0
187.4	4	15	7	4	-0.375	1	0	0	0
202.44	4	16	8	4	-0.375	1	0	1	0
222.59	4	17	8	4	-0.375	1	0	0	0
235.08	4	18	8	4	-0.375	1	1	0	0
246.33	4	19	8	4	-0.375	1	0	0	0
253.87	4	20	8	4	-0.375	1	0	0	0
268.9	4	21	9	2	0	0	1	0	0
286.82	4	22	9	2	0	0	0	0	0
298.37	4	23	9	2	0	0	0	0	1
309.91	4	24	9	2	0	0	0	0	0
315.99	4	25	9	2	0	0	0	0	0
331.03	4	26	10	2	0	0	0	1	0
346.12	4	27	10	2	0	0	0	0	0
362.73	4	28	10	2	0	0	1	0	0
374.17	4	29	10	2	0	0	0	0	0
380.03	4	30	10	2	0	0	0	0	0
395.07	4	31	9	3	0	0	1	0	0
416.93	4	32	9	3	0	0	0	0	0
430.39	4	33	9	3	0	0	0	1	0
441.78	4	34	9	3	0	0	0	0	0
447.61	4	35	9	3	0	0	0	0	0
462.65	4	36	10	3	0	0	0	1	0
477.06	4	37	10	3	0	0	0	0	0
494.59	4	38	10	3	0	0	1	0	0
507.55	4	39	10	3	0	0	0	0	0
514.03	4	40	10	3	0	0	0	0	0
529.06	4	41	9	4	0	0	1	0	0
550.82	4	42	9	4	0	0	0	0	0
563.31	4	43	9	4	0	0	0	1	0
574.56	4	44	9	4	0	0	0	0	0
580.82	4	45	9	4	0	0	0	0	0
595.86	4	46	10	4	0	0	0	1	0
610.82	4	47	10	4	0	0	0	0	0
627.07	4	48	10	4	0	0	1	0	0
638.79	4	49	10	4	0	0	0	0	0
644.67	4	50	10	4	0	0	0	0	0
