onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.024	2	1	3	3	-0.25	-1	0	1	0
16.934	2	2	3	3	-0.25	-1	0	0	0
29.319	2	3	3	3	-0.25	-1	0	0	1
40.095	2	4	3	3	-0.25	-1	0	0	0
48.344	2	5	3	3	-0.25	-1	0	0	0
65.378	2	6	2	3	-0.25	1	0	0	1
79.768	2	7	2	3	-0.25	1	0	0	0
96.645	2	8	2	3	-0.25	1	1	0	0
107.84	2	9	2	3	-0.25	1	0	0	0
113.56	2	10	2	3	-0.25	1	0	0	0
130.6	2	11	4	4	-0.375	-1	0	1	0
147.61	2	12	4	4	-0.375	-1	0	0	0
163.42	2	13	4	4	-0.375	-1	1	0	0
173.92	2	14	4	4	-0.375	-1	0	0	0
179.75	2	15	4	4	-0.375	-1	0	0	0
196.78	2	16	5	1	0.5	1	1	0	0
216.15	2	17	5	1	0.5	1	0	0	0
232.87	2	18	5	1	0.5	1	0	0	1
243.85	2	19	5	1	0.5	1	0	0	0
249.29	2	20	5	1	0.5	1	0	0	0
266.33	2	21	1	4	-0.375	1	1	0	0
285.73	2	22	1	4	-0.375	1	0	0	0
297.85	2	23	1	4	-0.375	1	0	1	0
308.75	2	24	1	4	-0.375	1	0	0	0
314.56	2	25	1	4	-0.375	1	0	0	0
331.6	2	26	6	1	0.5	-1	0	0	1
347.35	2	27	6	1	0.5	-1	0	0	0
358.96	2	28	6	1	0.5	-1	1	0	0
369.58	2	29	6	1	0.5	-1	0	0	0
376.12	2	30	6	1	0.5	-1	0	0	0
393.16	2	31	2	4	-0.375	1	0	0	1
406.34	2	32	2	4	-0.375	1	0	0	0
422.27	2	33	2	4	-0.375	1	1	0	0
433.01	2	34	2	4	-0.375	1	0	0	0
438.62	2	35	2	4	-0.375	1	0	0	0
455.66	2	36	3	4	-0.375	-1	0	1	0
472.09	2	37	3	4	-0.375	-1	0	0	0
483.51	2	38	3	4	-0.375	-1	0	0	1
494.09	2	39	3	4	-0.375	-1	0	0	0
500.28	2	40	3	4	-0.375	-1	0	0	0
517.32	2	41	5	2	0	1	1	0	0
535.2	2	42	5	2	0	1	0	0	0
551.85	2	43	5	2	0	1	0	0	1
563.79	2	44	5	2	0	1	0	0	0
569.01	2	45	5	2	0	1	0	0	0
586.05	2	46	6	2	0	1	0	0	1
599.86	2	47	6	2	0	1	0	0	0
611.58	2	48	6	2	0	1	0	1	0
622.29	2	49	6	2	0	1	0	0	0
628.12	2	50	6	2	0	1	0	0	0
