onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0939	1	1	1	1	0.5	1	1	0	0
16.408	1	2	1	1	0.5	1	0	0	0
30.334	1	3	1	1	0.5	1	0	1	0
42.918	1	4	1	1	0.5	1	0	0	0
51.23	1	5	1	1	0.5	1	0	0	0
68.277	1	6	3	1	0.5	-1	0	1	0
85.111	1	7	3	1	0.5	-1	0	0	0
100.16	1	8	3	1	0.5	-1	0	0	1
112.98	1	9	3	1	0.5	-1	0	0	0
122.47	1	10	3	1	0.5	-1	0	0	0
139.51	1	11	2	1	0.5	1	0	0	1
157.01	1	12	2	1	0.5	1	0	0	0
169.73	1	13	2	1	0.5	1	1	0	0
181.09	1	14	2	1	0.5	1	0	0	0
187.46	1	15	2	1	0.5	1	0	0	0
204.5	1	16	4	1	0.5	-1	0	1	0
219.63	1	17	4	1	0.5	-1	0	0	0
237.7	1	18	4	1	0.5	-1	1	0	0
249.71	1	19	4	1	0.5	-1	0	0	0
257.34	1	20	4	1	0.5	-1	0	0	0
274.38	1	21	2	2	0	1	0	0	1
291.07	1	22	2	2	0	1	0	0	0
308.03	1	23	2	2	0	1	1	0	0
319.47	1	24	2	2	0	1	0	0	0
325.64	1	25	2	2	0	1	0	0	0
342.68	1	26	3	2	0	1	0	1	0
359.97	1	27	3	2	0	1	0	0	0
371.54	1	28	3	2	0	1	1	0	0
382.42	1	29	3	2	0	1	0	0	0
387.83	1	30	3	2	0	1	0	0	0
404.87	1	31	1	2	0	1	1	0	0
426.07	1	32	1	2	0	1	0	0	0
439.1	1	33	1	2	0	1	0	1	0
450.66	1	34	1	2	0	1	0	0	0
456.18	1	35	1	2	0	1	0	0	0
473.22	1	36	4	2	0	-1	0	1	0
489.57	1	37	4	2	0	-1	0	0	0
506.08	1	38	4	2	0	-1	1	0	0
517.1	1	39	4	2	0	-1	0	0	0
523.75	1	40	4	2	0	-1	0	0	0
540.78	1	41	1	3	-0.25	1	1	0	0
560.29	1	42	1	3	-0.25	1	0	0	0
572.38	1	43	1	3	-0.25	1	0	1	0
583.17	1	44	1	3	-0.25	1	0	0	0
588.5	1	45	1	3	-0.25	1	0	0	0
605.54	1	46	4	3	-0.25	1	0	1	0
619.64	1	47	4	3	-0.25	1	0	0	0
637.1	1	48	4	3	-0.25	1	0	0	1
648.33	1	49	4	3	-0.25	1	0	0	0
654.05	1	50	4	3	-0.25	1	0	0	0
