onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0289	3	1	7	1	0.5	1	1	0	0
22.493	3	2	7	1	0.5	1	0	0	0
38.442	3	3	7	1	0.5	1	0	0	1
49.848	3	4	7	1	0.5	1	0	0	0
55.959	3	5	7	1	0.5	1	0	0	0
72.001	3	6	8	1	0.5	-1	0	1	0
89.471	3	7	8	1	0.5	-1	0	0	0
100.58	3	8	8	1	0.5	-1	0	0	1
111.92	3	9	8	1	0.5	-1	0	0	0
117.3	3	10	8	1	0.5	-1	0	0	0
133.34	3	11	6	3	-0.25	1	0	1	0
160.11	3	12	6	3	-0.25	1	0	0	0
171.24	3	13	6	3	-0.25	1	1	0	0
182.53	3	14	6	3	-0.25	1	0	0	0
187.66	3	15	6	3	-0.25	1	0	0	0
203.7	3	16	5	3	-0.25	1	0	0	1
224.31	3	17	5	3	-0.25	1	0	0	0
240.95	3	18	5	3	-0.25	1	0	1	0
252.16	3	19	5	3	-0.25	1	0	0	0
257.24	3	20	5	3	-0.25	1	0	0	0
273.28	3	21	8	2	0	-1	0	1	0
300.02	3	22	8	2	0	-1	0	0	0
311.11	3	23	8	2	0	-1	0	0	1
322.22	3	24	8	2	0	-1	0	0	0
327.57	3	25	8	2	0	-1	0	0	0
343.61	3	26	7	2	0	1	1	0	0
361.93	3	27	7	2	0	1	0	0	0
378.12	3	28	7	2	0	1	0	0	1
389.51	3	29	7	2	0	1	0	0	0
394.71	3	30	7	2	0	1	0	0	0
410.75	3	31	8	3	-0.25	1	0	1	0
433.8	3	32	8	3	-0.25	1	0	0	0
445.42	3	33	8	3	-0.25	1	1	0	0
456.71	3	34	8	3	-0.25	1	0	0	0
461.84	3	35	8	3	-0.25	1	0	0	0
477.88	3	36	7	3	-0.25	1	1	0	0
496.55	3	37	7	3	-0.25	1	0	0	0
513.14	3	38	7	3	-0.25	1	0	0	1
524.15	3	39	7	3	-0.25	1	0	0	0
530.39	3	40	7	3	-0.25	1	0	0	0
546.44	3	41	5	4	-0.375	1	0	0	1
576.29	3	42	5	4	-0.375	1	0	0	0
592.09	3	43	5	4	-0.375	1	0	1	0
603.11	3	44	5	4	-0.375	1	0	0	0
608.5	3	45	5	4	-0.375	1	0	0	0
624.54	3	46	6	4	-0.375	-1	0	1	0
651.39	3	47	6	4	-0.375	-1	0	0	0
662.58	3	48	6	4	-0.375	-1	0	0	1
673.46	3	49	6	4	-0.375	-1	0	0	0
678.91	3	50	6	4	-0.375	-1	0	0	0
