onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0172	4	1	9	1	0.5	-1	1	0	0
19.1	4	2	9	1	0.5	-1	0	0	0
30.92	4	3	9	1	0.5	-1	0	1	0
42.509	4	4	9	1	0.5	-1	0	0	0
48.985	4	5	9	1	0.5	-1	0	0	0
65.028	4	6	10	1	0.5	-1	0	1	0
78.171	4	7	10	1	0.5	-1	0	0	0
93.904	4	8	10	1	0.5	-1	1	0	0
105.29	4	9	10	1	0.5	-1	0	0	0
110.89	4	10	10	1	0.5	-1	0	0	0
126.93	4	11	7	4	-0.375	1	1	0	0
145.27	4	12	7	4	-0.375	1	0	0	0
161.31	4	13	7	4	-0.375	1	0	0	1
172.07	4	14	7	4	-0.375	1	0	0	0
177.34	4	15	7	4	-0.375	1	0	0	0
193.38	4	16	8	4	-0.375	-1	0	1	0
211.68	4	17	8	4	-0.375	-1	0	0	0
222.76	4	18	8	4	-0.375	-1	0	0	1
233.55	4	19	8	4	-0.375	-1	0	0	0
239.53	4	20	8	4	-0.375	-1	0	0	0
255.57	4	21	9	2	0	0	1	0	0
273.77	4	22	9	2	0	0	0	0	0
285.19	4	23	9	2	0	0	0	0	1
296.22	4	24	9	2	0	0	0	0	0
303.49	4	25	9	2	0	0	0	0	0
319.53	4	26	10	2	0	0	0	1	0
332.82	4	27	10	2	0	0	0	0	0
348.96	4	28	10	2	0	0	0	0	1
360	4	29	10	2	0	0	0	0	0
365.71	4	30	10	2	0	0	0	0	0
381.75	4	31	9	3	0	0	1	0	0
399.9	4	32	9	3	0	0	0	0	0
411.29	4	33	9	3	0	0	0	1	0
422.05	4	34	9	3	0	0	0	0	0
427.85	4	35	9	3	0	0	0	0	0
443.89	4	36	10	3	0	0	0	1	0
458.08	4	37	10	3	0	0	0	0	0
473.83	4	38	10	3	0	0	1	0	0
484.95	4	39	10	3	0	0	0	0	0
490.83	4	40	10	3	0	0	0	0	0
506.88	4	41	9	4	0	0	1	0	0
524.34	4	42	9	4	0	0	0	0	0
535.8	4	43	9	4	0	0	0	1	0
546.54	4	44	9	4	0	0	0	0	0
552.64	4	45	9	4	0	0	0	0	0
568.68	4	46	10	4	0	0	0	1	0
582.07	4	47	10	4	0	0	0	0	0
598.24	4	48	10	4	0	0	0	0	1
609.16	4	49	10	4	0	0	0	0	0
615.47	4	50	10	4	0	0	0	0	0
