onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0257	2	1	3	3	-0.25	1	0	0	1
18.213	2	2	3	3	-0.25	1	0	0	0
31.857	2	3	3	3	-0.25	1	0	1	0
43.744	2	4	3	3	-0.25	1	0	0	0
49.839	2	5	3	3	-0.25	1	0	0	0
65.88	2	6	2	3	-0.25	-1	0	0	1
82.092	2	7	2	3	-0.25	-1	0	0	0
99.848	2	8	2	3	-0.25	-1	1	0	0
113.84	2	9	2	3	-0.25	-1	0	0	0
120.42	2	10	2	3	-0.25	-1	0	0	0
136.44	2	11	4	4	-0.375	1	0	1	0
151.87	2	12	4	4	-0.375	1	0	0	0
169.38	2	13	4	4	-0.375	1	1	0	0
181.57	2	14	4	4	-0.375	1	0	0	0
187.76	2	15	4	4	-0.375	1	0	0	0
203.8	2	16	5	1	0.5	1	1	0	0
223.56	2	17	5	1	0.5	1	0	0	0
240.62	2	18	5	1	0.5	1	0	1	0
253.24	2	19	5	1	0.5	1	0	0	0
259.3	2	20	5	1	0.5	1	0	0	0
275.34	2	21	1	4	-0.375	1	1	0	0
296.33	2	22	1	4	-0.375	1	0	0	0
308.59	2	23	1	4	-0.375	1	0	0	1
320.3	2	24	1	4	-0.375	1	0	0	0
326.43	2	25	1	4	-0.375	1	0	0	0
342.47	2	26	6	1	0.5	-1	0	1	0
356.95	2	27	6	1	0.5	-1	0	0	0
368.91	2	28	6	1	0.5	-1	0	0	1
381.47	2	29	6	1	0.5	-1	0	0	0
388.15	2	30	6	1	0.5	-1	0	0	0
404.19	2	31	2	4	-0.375	-1	0	0	1
419.44	2	32	2	4	-0.375	-1	0	0	0
437.1	2	33	2	4	-0.375	-1	1	0	0
448.52	2	34	2	4	-0.375	-1	0	0	0
454.6	2	35	2	4	-0.375	-1	0	0	0
470.64	2	36	3	4	-0.375	1	0	0	1
487.7	2	37	3	4	-0.375	1	0	0	0
499.91	2	38	3	4	-0.375	1	0	1	0
513.28	2	39	3	4	-0.375	1	0	0	0
519.01	2	40	3	4	-0.375	1	0	0	0
535.05	2	41	5	2	0	1	1	0	0
554.96	2	42	5	2	0	1	0	0	0
571.7	2	43	5	2	0	1	0	1	0
583.26	2	44	5	2	0	1	0	0	0
589.39	2	45	5	2	0	1	0	0	0
605.43	2	46	6	2	0	-1	0	1	0
620.86	2	47	6	2	0	-1	0	0	0
633.86	2	48	6	2	0	-1	0	0	1
646.04	2	49	6	2	0	-1	0	0	0
652.34	2	50	6	2	0	-1	0	0	0
