onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.1125	1	1	1	1	0.5	1	1	0	0
22.418	1	2	1	1	0.5	1	0	0	0
35.333	1	3	1	1	0.5	1	0	1	0
46.689	1	4	1	1	0.5	1	0	0	0
52.322	1	5	1	1	0.5	1	0	0	0
68.367	1	6	3	1	0.5	-1	0	1	0
82.682	1	7	3	1	0.5	-1	0	0	0
96.194	1	8	3	1	0.5	-1	0	0	1
107.96	1	9	3	1	0.5	-1	0	0	0
116.86	1	10	3	1	0.5	-1	0	0	0
132.91	1	11	2	1	0.5	1	0	0	1
146.84	1	12	2	1	0.5	1	0	0	0
164.63	1	13	2	1	0.5	1	1	0	0
175.84	1	14	2	1	0.5	1	0	0	0
181.39	1	15	2	1	0.5	1	0	0	0
197.43	1	16	4	1	0.5	-1	0	1	0
211.95	1	17	4	1	0.5	-1	0	0	0
228.97	1	18	4	1	0.5	-1	1	0	0
240.36	1	19	4	1	0.5	-1	0	0	0
246.16	1	20	4	1	0.5	-1	0	0	0
262.21	1	21	2	2	0	-1	0	0	1
276.32	1	22	2	2	0	-1	0	0	0
293.35	1	23	2	2	0	-1	0	1	0
304.32	1	24	2	2	0	-1	0	0	0
309.67	1	25	2	2	0	-1	0	0	0
325.72	1	26	3	2	0	1	0	1	0
340.2	1	27	3	2	0	1	0	0	0
352.45	1	28	3	2	0	1	1	0	0
363.44	1	29	3	2	0	1	0	0	0
368.64	1	30	3	2	0	1	0	0	0
384.69	1	31	1	2	0	1	1	0	0
403.75	1	32	1	2	0	1	0	0	0
415.75	1	33	1	2	0	1	0	1	0
427.29	1	34	1	2	0	1	0	0	0
432.69	1	35	1	2	0	1	0	0	0
448.73	1	36	4	2	0	-1	0	1	0
463.03	1	37	4	2	0	-1	0	0	0
480.65	1	38	4	2	0	-1	1	0	0
491.73	1	39	4	2	0	-1	0	0	0
497.57	1	40	4	2	0	-1	0	0	0
513.62	1	41	1	3	-0.25	1	1	0	0
532.36	1	42	1	3	-0.25	1	0	0	0
545.15	1	43	1	3	-0.25	1	0	1	0
556.35	1	44	1	3	-0.25	1	0	0	0
561.74	1	45	1	3	-0.25	1	0	0	0
577.78	1	46	4	3	-0.25	1	0	1	0
591.33	1	47	4	3	-0.25	1	0	0	0
607.53	1	48	4	3	-0.25	1	0	0	1
618.41	1	49	4	3	-0.25	1	0	0	0
624.09	1	50	4	3	-0.25	1	0	0	0
