onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0219	2	1	3	3	-0.25	1	0	1	0
14.976	2	2	3	3	-0.25	1	0	0	0
26.813	2	3	3	3	-0.25	1	0	0	1
39.513	2	4	3	3	-0.25	1	0	0	0
46.47	2	5	3	3	-0.25	1	0	0	0
62.512	2	6	2	3	-0.25	-1	1	0	0
77.015	2	7	2	3	-0.25	-1	0	0	0
93.975	2	8	2	3	-0.25	-1	0	0	1
105.8	2	9	2	3	-0.25	-1	0	0	0
111.96	2	10	2	3	-0.25	-1	0	0	0
128	2	11	4	4	-0.375	1	0	0	1
142.82	2	12	4	4	-0.375	1	0	0	0
159.58	2	13	4	4	-0.375	1	0	1	0
172.53	2	14	4	4	-0.375	1	0	0	0
179.23	2	15	4	4	-0.375	1	0	0	0
195.28	2	16	5	1	0.5	1	0	0	1
214.94	2	17	5	1	0.5	1	0	0	0
230.97	2	18	5	1	0.5	1	0	1	0
243.65	2	19	5	1	0.5	1	0	0	0
250.94	2	20	5	1	0.5	1	0	0	0
266.98	2	21	1	4	-0.375	1	0	0	1
285.23	2	22	1	4	-0.375	1	0	0	0
296.92	2	23	1	4	-0.375	1	1	0	0
309	2	24	1	4	-0.375	1	0	0	0
314.78	2	25	1	4	-0.375	1	0	0	0
330.81	2	26	6	1	0.5	-1	0	1	0
344.57	2	27	6	1	0.5	-1	0	0	0
355.57	2	28	6	1	0.5	-1	0	0	1
367.2	2	29	6	1	0.5	-1	0	0	0
373.34	2	30	6	1	0.5	-1	0	0	0
389.37	2	31	2	4	-0.375	1	1	0	0
402.84	2	32	2	4	-0.375	1	0	0	0
418.76	2	33	2	4	-0.375	1	0	1	0
431.08	2	34	2	4	-0.375	1	0	0	0
436.92	2	35	2	4	-0.375	1	0	0	0
452.96	2	36	3	4	-0.375	1	0	1	0
466.37	2	37	3	4	-0.375	1	0	0	0
477.99	2	38	3	4	-0.375	1	0	0	1
488.9	2	39	3	4	-0.375	1	0	0	0
495.18	2	40	3	4	-0.375	1	0	0	0
511.21	2	41	5	2	0	1	0	0	1
529.44	2	42	5	2	0	1	0	0	0
545.59	2	43	5	2	0	1	0	1	0
556.43	2	44	5	2	0	1	0	0	0
562.46	2	45	5	2	0	1	0	0	0
578.5	2	46	6	2	0	1	0	1	0
591.31	2	47	6	2	0	1	0	0	0
604.11	2	48	6	2	0	1	1	0	0
615.53	2	49	6	2	0	1	0	0	0
621.31	2	50	6	2	0	1	0	0	0
