onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0264	4	1	9	1	0.5	-1	1	0	0
15.842	4	2	9	1	0.5	-1	0	0	0
29.487	4	3	9	1	0.5	-1	0	1	0
41.888	4	4	9	1	0.5	-1	0	0	0
49.292	4	5	9	1	0.5	-1	0	0	0
65.333	4	6	10	1	0.5	-1	0	1	0
81.346	4	7	10	1	0.5	-1	0	0	0
100.31	4	8	10	1	0.5	-1	1	0	0
111.7	4	9	10	1	0.5	-1	0	0	0
118.38	4	10	10	1	0.5	-1	0	0	0
134.42	4	11	7	4	-0.375	1	0	0	1
154.97	4	12	7	4	-0.375	1	0	0	0
167.82	4	13	7	4	-0.375	1	1	0	0
179.96	4	14	7	4	-0.375	1	0	0	0
186.18	4	15	7	4	-0.375	1	0	0	0
202.23	4	16	8	4	-0.375	1	0	1	0
217.42	4	17	8	4	-0.375	1	0	0	0
230.17	4	18	8	4	-0.375	1	0	0	1
241.86	4	19	8	4	-0.375	1	0	0	0
248.11	4	20	8	4	-0.375	1	0	0	0
264.15	4	21	9	2	0	0	1	0	0
283.79	4	22	9	2	0	0	0	0	0
301.1	4	23	9	2	0	0	0	0	1
313.18	4	24	9	2	0	0	0	0	0
319.94	4	25	9	2	0	0	0	0	0
335.98	4	26	10	2	0	0	0	1	0
356.26	4	27	10	2	0	0	0	0	0
370.45	4	28	10	2	0	0	0	0	1
383	4	29	10	2	0	0	0	0	0
389.44	4	30	10	2	0	0	0	0	0
405.48	4	31	9	3	0	0	1	0	0
420.07	4	32	9	3	0	0	0	0	0
435.44	4	33	9	3	0	0	0	1	0
447.7	4	34	9	3	0	0	0	0	0
454.74	4	35	9	3	0	0	0	0	0
470.79	4	36	10	3	0	0	0	1	0
488.82	4	37	10	3	0	0	0	0	0
503.92	4	38	10	3	0	0	1	0	0
515.31	4	39	10	3	0	0	0	0	0
521.72	4	40	10	3	0	0	0	0	0
537.76	4	41	9	4	0	0	1	0	0
562.13	4	42	9	4	0	0	0	0	0
575	4	43	9	4	0	0	0	0	1
586.4	4	44	9	4	0	0	0	0	0
592.33	4	45	9	4	0	0	0	0	0
608.37	4	46	10	4	0	0	0	1	0
627.35	4	47	10	4	0	0	0	0	0
644.86	4	48	10	4	0	0	1	0	0
656.35	4	49	10	4	0	0	0	0	0
662.48	4	50	10	4	0	0	0	0	0
