onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0311	4	1	9	1	0.5	-1	1	0	0
18.102	4	2	9	1	0.5	-1	0	0	0
28.381	4	3	9	1	0.5	-1	0	1	0
39.787	4	4	9	1	0.5	-1	0	0	0
45.4	4	5	9	1	0.5	-1	0	0	0
60.431	4	6	10	1	0.5	-1	0	1	0
73.773	4	7	10	1	0.5	-1	0	0	0
88.479	4	8	10	1	0.5	-1	1	0	0
100.13	4	9	10	1	0.5	-1	0	0	0
105.93	4	10	10	1	0.5	-1	0	0	0
120.96	4	11	7	4	-0.375	1	0	0	1
137.83	4	12	7	4	-0.375	1	0	0	0
153.58	4	13	7	4	-0.375	1	0	1	0
165.64	4	14	7	4	-0.375	1	0	0	0
171.12	4	15	7	4	-0.375	1	0	0	0
186.15	4	16	8	4	-0.375	1	0	1	0
204.36	4	17	8	4	-0.375	1	0	0	0
215.87	4	18	8	4	-0.375	1	1	0	0
227.28	4	19	8	4	-0.375	1	0	0	0
232.77	4	20	8	4	-0.375	1	0	0	0
247.81	4	21	9	2	0	0	1	0	0
267.81	4	22	9	2	0	0	0	0	0
279.32	4	23	9	2	0	0	0	0	1
291.27	4	24	9	2	0	0	0	0	0
297.05	4	25	9	2	0	0	0	0	0
312.08	4	26	10	2	0	0	0	1	0
326.9	4	27	10	2	0	0	0	0	0
338.01	4	28	10	2	0	0	1	0	0
349.31	4	29	10	2	0	0	0	0	0
355.17	4	30	10	2	0	0	0	0	0
370.21	4	31	9	3	0	0	1	0	0
387.18	4	32	9	3	0	0	0	0	0
398.82	4	33	9	3	0	0	0	1	0
411	4	34	9	3	0	0	0	0	0
416.75	4	35	9	3	0	0	0	0	0
431.78	4	36	10	3	0	0	0	1	0
445.7	4	37	10	3	0	0	0	0	0
460.99	4	38	10	3	0	0	0	0	1
472.43	4	39	10	3	0	0	0	0	0
477.87	4	40	10	3	0	0	0	0	0
492.91	4	41	9	4	0	0	1	0	0
509.93	4	42	9	4	0	0	0	0	0
520.41	4	43	9	4	0	0	0	1	0
531.63	4	44	9	4	0	0	0	0	0
537.33	4	45	9	4	0	0	0	0	0
552.36	4	46	10	4	0	0	0	1	0
570.11	4	47	10	4	0	0	0	0	0
586.01	4	48	10	4	0	0	0	0	1
597.33	4	49	10	4	0	0	0	0	0
603.06	4	50	10	4	0	0	0	0	0
