onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.1162	1	1	1	1	0.5	1	1	0	0
15.035	1	2	1	1	0.5	1	0	0	0
27.303	1	3	1	1	0.5	1	0	1	0
41.23	1	4	1	1	0.5	1	0	0	0
49.83	1	5	1	1	0.5	1	0	0	0
64.861	1	6	3	1	0.5	-1	0	1	0
80.655	1	7	3	1	0.5	-1	0	0	0
94.316	1	8	3	1	0.5	-1	0	0	1
110.36	1	9	3	1	0.5	-1	0	0	0
119.04	1	10	3	1	0.5	-1	0	0	0
134.08	1	11	2	1	0.5	1	0	0	1
152.29	1	12	2	1	0.5	1	0	0	0
167.98	1	13	2	1	0.5	1	1	0	0
181.31	1	14	2	1	0.5	1	0	0	0
194.33	1	15	2	1	0.5	1	0	0	0
209.36	1	16	4	1	0.5	-1	0	1	0
224.15	1	17	4	1	0.5	-1	0	0	0
239.08	1	18	4	1	0.5	-1	1	0	0
250.41	1	19	4	1	0.5	-1	0	0	0
259.83	1	20	4	1	0.5	-1	0	0	0
274.87	1	21	2	2	0	-1	0	0	1
293.98	1	22	2	2	0	-1	0	0	0
308.93	1	23	2	2	0	-1	0	1	0
319.89	1	24	2	2	0	-1	0	0	0
326.75	1	25	2	2	0	-1	0	0	0
341.78	1	26	3	2	0	-1	0	1	0
356.69	1	27	3	2	0	-1	0	0	0
368.4	1	28	3	2	0	-1	0	0	1
379.81	1	29	3	2	0	-1	0	0	0
388.72	1	30	3	2	0	-1	0	0	0
403.75	1	31	1	2	0	1	1	0	0
420.85	1	32	1	2	0	1	0	0	0
431.76	1	33	1	2	0	1	0	1	0
442.87	1	34	1	2	0	1	0	0	0
452.08	1	35	1	2	0	1	0	0	0
467.12	1	36	4	2	0	-1	0	1	0
481.19	1	37	4	2	0	-1	0	0	0
496.26	1	38	4	2	0	-1	1	0	0
507.26	1	39	4	2	0	-1	0	0	0
513.77	1	40	4	2	0	-1	0	0	0
528.81	1	41	1	3	-0.25	1	1	0	0
542.31	1	42	1	3	-0.25	1	0	0	0
553.75	1	43	1	3	-0.25	1	0	1	0
565.31	1	44	1	3	-0.25	1	0	0	0
574.25	1	45	1	3	-0.25	1	0	0	0
589.29	1	46	4	3	-0.25	1	0	1	0
603.55	1	47	4	3	-0.25	1	0	0	0
618.01	1	48	4	3	-0.25	1	0	0	1
629.27	1	49	4	3	-0.25	1	0	0	0
638.15	1	50	4	3	-0.25	1	0	0	0
