onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0437	1	1	1	1	0.5	1	1	0	0
21.341	1	2	1	1	0.5	1	0	0	0
33.908	1	3	1	1	0.5	1	0	0	1
45.265	1	4	1	1	0.5	1	0	0	0
51.361	1	5	1	1	0.5	1	0	0	0
67.399	1	6	3	1	0.5	-1	0	0	1
82.351	1	7	3	1	0.5	-1	0	0	0
96.642	1	8	3	1	0.5	-1	1	0	0
108.21	1	9	3	1	0.5	-1	0	0	0
115.25	1	10	3	1	0.5	-1	0	0	0
131.29	1	11	2	1	0.5	1	0	0	1
146.3	1	12	2	1	0.5	1	0	0	0
162.99	1	13	2	1	0.5	1	0	1	0
174.45	1	14	2	1	0.5	1	0	0	0
179.98	1	15	2	1	0.5	1	0	0	0
196.02	1	16	4	1	0.5	-1	0	1	0
210.26	1	17	4	1	0.5	-1	0	0	0
227.18	1	18	4	1	0.5	-1	0	0	1
238.61	1	19	4	1	0.5	-1	0	0	0
246.08	1	20	4	1	0.5	-1	0	0	0
262.12	1	21	2	2	0	1	0	0	1
276.72	1	22	2	2	0	1	0	0	0
293.09	1	23	2	2	0	1	0	1	0
304.49	1	24	2	2	0	1	0	0	0
311.15	1	25	2	2	0	1	0	0	0
327.19	1	26	3	2	0	1	0	0	1
341.58	1	27	3	2	0	1	0	0	0
353.52	1	28	3	2	0	1	0	1	0
365.05	1	29	3	2	0	1	0	0	0
370.62	1	30	3	2	0	1	0	0	0
386.66	1	31	1	2	0	1	1	0	0
407.64	1	32	1	2	0	1	0	0	0
420.23	1	33	1	2	0	1	0	0	1
431.73	1	34	1	2	0	1	0	0	0
437.23	1	35	1	2	0	1	0	0	0
453.27	1	36	4	2	0	1	0	1	0
467.84	1	37	4	2	0	1	0	0	0
484.77	1	38	4	2	0	1	1	0	0
496.28	1	39	4	2	0	1	0	0	0
501.64	1	40	4	2	0	1	0	0	0
517.68	1	41	1	3	-0.25	1	1	0	0
537.21	1	42	1	3	-0.25	1	0	0	0
550.64	1	43	1	3	-0.25	1	0	0	1
562.13	1	44	1	3	-0.25	1	0	0	0
567.57	1	45	1	3	-0.25	1	0	0	0
583.61	1	46	4	3	-0.25	1	0	1	0
598.19	1	47	4	3	-0.25	1	0	0	0
615.33	1	48	4	3	-0.25	1	1	0	0
626.93	1	49	4	3	-0.25	1	0	0	0
632.58	1	50	4	3	-0.25	1	0	0	0
