onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0309	2	1	3	3	-0.25	1	0	1	0
13.277	2	2	3	3	-0.25	1	0	0	0
23.224	2	3	3	3	-0.25	1	1	0	0
33.901	2	4	3	3	-0.25	1	0	0	0
39.996	2	5	3	3	-0.25	1	0	0	0
55.028	2	6	2	3	-0.25	1	0	0	1
67.241	2	7	2	3	-0.25	1	0	0	0
81.25	2	8	2	3	-0.25	1	1	0	0
92.043	2	9	2	3	-0.25	1	0	0	0
97.226	2	10	2	3	-0.25	1	0	0	0
112.26	2	11	4	4	-0.375	1	0	1	0
124.79	2	12	4	4	-0.375	1	0	0	0
138.66	2	13	4	4	-0.375	1	0	0	1
149.59	2	14	4	4	-0.375	1	0	0	0
154.72	2	15	4	4	-0.375	1	0	0	0
169.75	2	16	5	1	0.5	1	1	0	0
186.58	2	17	5	1	0.5	1	0	0	0
201.23	2	18	5	1	0.5	1	0	0	1
212.16	2	19	5	1	0.5	1	0	0	0
217.29	2	20	5	1	0.5	1	0	0	0
232.32	2	21	1	4	-0.375	1	1	0	0
248.43	2	22	1	4	-0.375	1	0	0	0
258.79	2	23	1	4	-0.375	1	0	1	0
269.8	2	24	1	4	-0.375	1	0	0	0
275.02	2	25	1	4	-0.375	1	0	0	0
290.05	2	26	6	1	0.5	-1	0	0	1
302.01	2	27	6	1	0.5	-1	0	0	0
312.52	2	28	6	1	0.5	-1	1	0	0
323.5	2	29	6	1	0.5	-1	0	0	0
329.54	2	30	6	1	0.5	-1	0	0	0
344.58	2	31	2	4	-0.375	1	0	0	1
357.27	2	32	2	4	-0.375	1	0	0	0
371.16	2	33	2	4	-0.375	1	1	0	0
382.2	2	34	2	4	-0.375	1	0	0	0
387.45	2	35	2	4	-0.375	1	0	0	0
402.49	2	36	3	4	-0.375	1	0	1	0
414.73	2	37	3	4	-0.375	1	0	0	0
424.83	2	38	3	4	-0.375	1	1	0	0
435.7	2	39	3	4	-0.375	1	0	0	0
441.42	2	40	3	4	-0.375	1	0	0	0
456.45	2	41	5	2	0	1	1	0	0
472.76	2	42	5	2	0	1	0	0	0
486.78	2	43	5	2	0	1	0	0	1
497.96	2	44	5	2	0	1	0	0	0
503.17	2	45	5	2	0	1	0	0	0
518.21	2	46	6	2	0	1	0	0	1
530.25	2	47	6	2	0	1	0	0	0
540.3	2	48	6	2	0	1	0	1	0
551.46	2	49	6	2	0	1	0	0	0
556.69	2	50	6	2	0	1	0	0	0
