onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0317	3	1	7	1	0.5	1	0	0	1
19.28	3	2	7	1	0.5	1	0	0	0
35.759	3	3	7	1	0.5	1	1	0	0
46.933	3	4	7	1	0.5	1	0	0	0
53.326	3	5	7	1	0.5	1	0	0	0
69.374	3	6	8	1	0.5	-1	0	1	0
87.684	3	7	8	1	0.5	-1	0	0	0
99.206	3	8	8	1	0.5	-1	1	0	0
110.36	3	9	8	1	0.5	-1	0	0	0
115.86	3	10	8	1	0.5	-1	0	0	0
131.91	3	11	6	3	-0.25	1	0	1	0
145.71	3	12	6	3	-0.25	1	0	0	0
157.56	3	13	6	3	-0.25	1	1	0	0
168.62	3	14	6	3	-0.25	1	0	0	0
174.1	3	15	6	3	-0.25	1	0	0	0
190.15	3	16	5	3	-0.25	1	1	0	0
208.24	3	17	5	3	-0.25	1	0	0	0
225.17	3	18	5	3	-0.25	1	0	1	0
236.05	3	19	5	3	-0.25	1	0	0	0
242.24	3	20	5	3	-0.25	1	0	0	0
258.29	3	21	8	2	0	1	0	1	0
276.45	3	22	8	2	0	1	0	0	0
288.04	3	23	8	2	0	1	0	0	1
298.98	3	24	8	2	0	1	0	0	0
304.58	3	25	8	2	0	1	0	0	0
320.63	3	26	7	2	0	-1	0	0	1
338.92	3	27	7	2	0	-1	0	0	0
355.33	3	28	7	2	0	-1	0	1	0
366.42	3	29	7	2	0	-1	0	0	0
371.9	3	30	7	2	0	-1	0	0	0
387.95	3	31	8	3	-0.25	-1	0	1	0
405.96	3	32	8	3	-0.25	-1	0	0	0
417.48	3	33	8	3	-0.25	-1	1	0	0
428.53	3	34	8	3	-0.25	-1	0	0	0
433.99	3	35	8	3	-0.25	-1	0	0	0
450.04	3	36	7	3	-0.25	1	0	0	1
468.27	3	37	7	3	-0.25	1	0	0	0
484.41	3	38	7	3	-0.25	1	1	0	0
495.31	3	39	7	3	-0.25	1	0	0	0
500.6	3	40	7	3	-0.25	1	0	0	0
516.65	3	41	5	4	-0.375	1	1	0	0
534.85	3	42	5	4	-0.375	1	0	0	0
551.37	3	43	5	4	-0.375	1	0	1	0
562.45	3	44	5	4	-0.375	1	0	0	0
568.39	3	45	5	4	-0.375	1	0	0	0
584.44	3	46	6	4	-0.375	1	0	1	0
598.51	3	47	6	4	-0.375	1	0	0	0
609.93	3	48	6	4	-0.375	1	1	0	0
620.86	3	49	6	4	-0.375	1	0	0	0
626.16	3	50	6	4	-0.375	1	0	0	0
