onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0171	4	1	9	1	0.5	-1	1	0	0
20.409	4	2	9	1	0.5	-1	0	0	0
32.793	4	3	9	1	0.5	-1	0	1	0
43.338	4	4	9	1	0.5	-1	0	0	0
48.835	4	5	9	1	0.5	-1	0	0	0
65.869	4	6	10	1	0.5	-1	0	1	0
81.054	4	7	10	1	0.5	-1	0	0	0
96.953	4	8	10	1	0.5	-1	1	0	0
107.4	4	9	10	1	0.5	-1	0	0	0
113.36	4	10	10	1	0.5	-1	0	0	0
130.4	4	11	7	4	-0.375	1	0	0	1
147.95	4	12	7	4	-0.375	1	0	0	0
163.53	4	13	7	4	-0.375	1	0	1	0
174.08	4	14	7	4	-0.375	1	0	0	0
179.24	4	15	7	4	-0.375	1	0	0	0
196.28	4	16	8	4	-0.375	1	0	1	0
214.1	4	17	8	4	-0.375	1	0	0	0
225.8	4	18	8	4	-0.375	1	1	0	0
236.02	4	19	8	4	-0.375	1	0	0	0
240.96	4	20	8	4	-0.375	1	0	0	0
258	4	21	9	2	0	0	1	0	0
276.7	4	22	9	2	0	0	0	0	0
287.66	4	23	9	2	0	0	0	0	1
298.42	4	24	9	2	0	0	0	0	0
304.21	4	25	9	2	0	0	0	0	0
321.25	4	26	10	2	0	0	0	1	0
335.87	4	27	10	2	0	0	0	0	0
351.62	4	28	10	2	0	0	0	0	1
362.11	4	29	10	2	0	0	0	0	0
368.24	4	30	10	2	0	0	0	0	0
385.28	4	31	9	3	0	0	1	0	0
405.47	4	32	9	3	0	0	0	0	0
416.68	4	33	9	3	0	0	0	1	0
427.17	4	34	9	3	0	0	0	0	0
432.95	4	35	9	3	0	0	0	0	0
449.99	4	36	10	3	0	0	0	1	0
463.59	4	37	10	3	0	0	0	0	0
479.05	4	38	10	3	0	0	1	0	0
489.57	4	39	10	3	0	0	0	0	0
494.94	4	40	10	3	0	0	0	0	0
511.97	4	41	9	4	0	0	1	0	0
532.51	4	42	9	4	0	0	0	0	0
544.42	4	43	9	4	0	0	0	0	1
555.46	4	44	9	4	0	0	0	0	0
560.85	4	45	9	4	0	0	0	0	0
577.89	4	46	10	4	0	0	0	1	0
593.64	4	47	10	4	0	0	0	0	0
609.14	4	48	10	4	0	0	0	0	1
619.95	4	49	10	4	0	0	0	0	0
626.08	4	50	10	4	0	0	0	0	0
