onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0308	4	1	9	1	0.5	-1	1	0	0
19.693	4	2	9	1	0.5	-1	0	0	0
32.227	4	3	9	1	0.5	-1	0	1	0
43.583	4	4	9	1	0.5	-1	0	0	0
50.142	4	5	9	1	0.5	-1	0	0	0
66.182	4	6	10	1	0.5	-1	0	1	0
80.222	4	7	10	1	0.5	-1	0	0	0
97.099	4	8	10	1	0.5	-1	1	0	0
108.64	4	9	10	1	0.5	-1	0	0	0
115.25	4	10	10	1	0.5	-1	0	0	0
131.29	4	11	7	4	-0.375	1	0	0	1
149.92	4	12	7	4	-0.375	1	0	0	0
166.51	4	13	7	4	-0.375	1	1	0	0
177.69	4	14	7	4	-0.375	1	0	0	0
183.4	4	15	7	4	-0.375	1	0	0	0
199.44	4	16	8	4	-0.375	1	0	1	0
218.75	4	17	8	4	-0.375	1	0	0	0
231.09	4	18	8	4	-0.375	1	0	0	1
242.3	4	19	8	4	-0.375	1	0	0	0
248.29	4	20	8	4	-0.375	1	0	0	0
264.33	4	21	9	2	0	0	1	0	0
283.76	4	22	9	2	0	0	0	0	0
295.86	4	23	9	2	0	0	0	1	0
307.32	4	24	9	2	0	0	0	0	0
313.83	4	25	9	2	0	0	0	0	0
329.87	4	26	10	2	0	0	0	1	0
344.31	4	27	10	2	0	0	0	0	0
361.08	4	28	10	2	0	0	0	0	1
372.79	4	29	10	2	0	0	0	0	0
378.75	4	30	10	2	0	0	0	0	0
394.79	4	31	9	3	0	0	1	0	0
412.96	4	32	9	3	0	0	0	0	0
424.66	4	33	9	3	0	0	0	0	1
436.2	4	34	9	3	0	0	0	0	0
442.51	4	35	9	3	0	0	0	0	0
458.55	4	36	10	3	0	0	0	1	0
471.98	4	37	10	3	0	0	0	0	0
488.96	4	38	10	3	0	0	1	0	0
499.85	4	39	10	3	0	0	0	0	0
506.16	4	40	10	3	0	0	0	0	0
522.2	4	41	9	4	0	0	1	0	0
541.13	4	42	9	4	0	0	0	0	0
553.63	4	43	9	4	0	0	0	1	0
565.35	4	44	9	4	0	0	0	0	0
571.54	4	45	9	4	0	0	0	0	0
587.59	4	46	10	4	0	0	0	1	0
602.06	4	47	10	4	0	0	0	0	0
618.2	4	48	10	4	0	0	1	0	0
629.54	4	49	10	4	0	0	0	0	0
635.16	4	50	10	4	0	0	0	0	0
