onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0819	1	1	1	1	0.5	1	0	0	1
16.871	1	2	1	1	0.5	1	0	0	0
30.416	1	3	1	1	0.5	1	1	0	0
42.668	1	4	1	1	0.5	1	0	0	0
48.632	1	5	1	1	0.5	1	0	0	0
64.674	1	6	3	1	0.5	-1	0	1	0
79.788	1	7	3	1	0.5	-1	0	0	0
93.134	1	8	3	1	0.5	-1	1	0	0
104.44	1	9	3	1	0.5	-1	0	0	0
109.52	1	10	3	1	0.5	-1	0	0	0
125.57	1	11	2	1	0.5	1	1	0	0
141.53	1	12	2	1	0.5	1	0	0	0
160.18	1	13	2	1	0.5	1	0	1	0
171.83	1	14	2	1	0.5	1	0	0	0
177.98	1	15	2	1	0.5	1	0	0	0
194.03	1	16	4	1	0.5	-1	0	0	1
209.25	1	17	4	1	0.5	-1	0	0	0
227.08	1	18	4	1	0.5	-1	1	0	0
238.85	1	19	4	1	0.5	-1	0	0	0
244.76	1	20	4	1	0.5	-1	0	0	0
260.8	1	21	2	2	0	1	1	0	0
277.48	1	22	2	2	0	1	0	0	0
295.55	1	23	2	2	0	1	0	1	0
307.04	1	24	2	2	0	1	0	0	0
312.88	1	25	2	2	0	1	0	0	0
328.92	1	26	3	2	0	-1	0	1	0
347.82	1	27	3	2	0	-1	0	0	0
361.33	1	28	3	2	0	-1	1	0	0
372.61	1	29	3	2	0	-1	0	0	0
378.37	1	30	3	2	0	-1	0	0	0
394.39	1	31	1	2	0	1	0	0	1
413.77	1	32	1	2	0	1	0	0	0
425.64	1	33	1	2	0	1	1	0	0
436.98	1	34	1	2	0	1	0	0	0
442.65	1	35	1	2	0	1	0	0	0
458.69	1	36	4	2	0	-1	0	0	1
476.03	1	37	4	2	0	-1	0	0	0
492.62	1	38	4	2	0	-1	1	0	0
504.41	1	39	4	2	0	-1	0	0	0
510.32	1	40	4	2	0	-1	0	0	0
526.36	1	41	1	3	-0.25	-1	0	0	1
545.77	1	42	1	3	-0.25	-1	0	0	0
560.26	1	43	1	3	-0.25	-1	0	1	0
571.8	1	44	1	3	-0.25	-1	0	0	0
577.8	1	45	1	3	-0.25	-1	0	0	0
593.84	1	46	4	3	-0.25	1	0	0	1
609.07	1	47	4	3	-0.25	1	0	0	0
626.41	1	48	4	3	-0.25	1	0	1	0
637.97	1	49	4	3	-0.25	1	0	0	0
643.52	1	50	4	3	-0.25	1	0	0	0
