onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0247	4	1	9	1	0.5	-1	1	0	0
19.604	4	2	9	1	0.5	-1	0	0	0
30.994	4	3	9	1	0.5	-1	0	1	0
41.853	4	4	9	1	0.5	-1	0	0	0
47.151	4	5	9	1	0.5	-1	0	0	0
63.193	4	6	10	1	0.5	-1	0	1	0
77.696	4	7	10	1	0.5	-1	0	0	0
93.745	4	8	10	1	0.5	-1	1	0	0
104.77	4	9	10	1	0.5	-1	0	0	0
110.42	4	10	10	1	0.5	-1	0	0	0
126.46	4	11	7	4	-0.375	1	0	0	1
145.32	4	12	7	4	-0.375	1	0	0	0
162.76	4	13	7	4	-0.375	1	1	0	0
175	4	14	7	4	-0.375	1	0	0	0
183.46	4	15	7	4	-0.375	1	0	0	0
199.5	4	16	8	4	-0.375	1	0	1	0
217.85	4	17	8	4	-0.375	1	0	0	0
229.76	4	18	8	4	-0.375	1	0	0	1
240.82	4	19	8	4	-0.375	1	0	0	0
247.19	4	20	8	4	-0.375	1	0	0	0
263.23	4	21	9	2	0	0	1	0	0
285.01	4	22	9	2	0	0	0	0	0
297.42	4	23	9	2	0	0	0	0	1
308.92	4	24	9	2	0	0	0	0	0
314.29	4	25	9	2	0	0	0	0	0
330.33	4	26	10	2	0	0	0	1	0
345.74	4	27	10	2	0	0	0	0	0
362.55	4	28	10	2	0	0	0	0	1
373.86	4	29	10	2	0	0	0	0	0
379.24	4	30	10	2	0	0	0	0	0
395.28	4	31	9	3	0	0	1	0	0
413.29	4	32	9	3	0	0	0	0	0
426.61	4	33	9	3	0	0	0	1	0
438.19	4	34	9	3	0	0	0	0	0
443.45	4	35	9	3	0	0	0	0	0
459.49	4	36	10	3	0	0	0	1	0
477.46	4	37	10	3	0	0	0	0	0
493.74	4	38	10	3	0	0	1	0	0
511.3	4	39	10	3	0	0	0	0	0
517.61	4	40	10	3	0	0	0	0	0
533.65	4	41	9	4	0	0	1	0	0
552.43	4	42	9	4	0	0	0	0	0
565.78	4	43	9	4	0	0	0	1	0
577.33	4	44	9	4	0	0	0	0	0
582.61	4	45	9	4	0	0	0	0	0
598.66	4	46	10	4	0	0	0	1	0
614.25	4	47	10	4	0	0	0	0	0
632.61	4	48	10	4	0	0	1	0	0
643.62	4	49	10	4	0	0	0	0	0
649	4	50	10	4	0	0	0	0	0
