onsets	block	event	sequenceid	repetition	decay	reward	stimface	stimscene	stimobj
1.0204	4	1	9	1	0.5	-1	1	0	0
22.418	4	2	9	1	0.5	-1	0	0	0
36.527	4	3	9	1	0.5	-1	0	1	0
48.215	4	4	9	1	0.5	-1	0	0	0
54.309	4	5	9	1	0.5	-1	0	0	0
71.344	4	6	10	1	0.5	-1	0	1	0
86.744	4	7	10	1	0.5	-1	0	0	0
105.56	4	8	10	1	0.5	-1	1	0	0
116.83	4	9	10	1	0.5	-1	0	0	0
122.4	4	10	10	1	0.5	-1	0	0	0
139.43	4	11	7	4	-0.375	1	0	0	1
159.71	4	12	7	4	-0.375	1	0	0	0
178.61	4	13	7	4	-0.375	1	0	1	0
189.58	4	14	7	4	-0.375	1	0	0	0
194.21	4	15	7	4	-0.375	1	0	0	0
211.25	4	16	8	4	-0.375	1	0	1	0
231.21	4	17	8	4	-0.375	1	0	0	0
244.06	4	18	8	4	-0.375	1	1	0	0
254.94	4	19	8	4	-0.375	1	0	0	0
259.68	4	20	8	4	-0.375	1	0	0	0
276.72	4	21	9	2	0	0	1	0	0
296.66	4	22	9	2	0	0	0	0	0
309.65	4	23	9	2	0	0	0	0	1
320.64	4	24	9	2	0	0	0	0	0
326.17	4	25	9	2	0	0	0	0	0
343.2	4	26	10	2	0	0	0	1	0
358.12	4	27	10	2	0	0	0	0	0
376.26	4	28	10	2	0	0	0	0	1
387.27	4	29	10	2	0	0	0	0	0
392.78	4	30	10	2	0	0	0	0	0
409.82	4	31	9	3	0	0	1	0	0
431.12	4	32	9	3	0	0	0	0	0
444.17	4	33	9	3	0	0	0	1	0
455.09	4	34	9	3	0	0	0	0	0
460.84	4	35	9	3	0	0	0	0	0
477.87	4	36	10	3	0	0	0	1	0
493.11	4	37	10	3	0	0	0	0	0
511.94	4	38	10	3	0	0	0	0	1
522.78	4	39	10	3	0	0	0	0	0
528.33	4	40	10	3	0	0	0	0	0
545.37	4	41	9	4	0	0	1	0	0
563.19	4	42	9	4	0	0	0	0	0
577.43	4	43	9	4	0	0	0	1	0
589.6	4	44	9	4	0	0	0	0	0
595.41	4	45	9	4	0	0	0	0	0
612.44	4	46	10	4	0	0	0	1	0
629.78	4	47	10	4	0	0	0	0	0
650.13	4	48	10	4	0	0	1	0	0
661.33	4	49	10	4	0	0	0	0	0
667.06	4	50	10	4	0	0	0	0	0
